is_returning,last_reported,num_scooters_unavailable,num_bikes_available,num_ebikes_available,station_id,num_scooters_available,legacy_id,num_docks_available,is_installed,num_docks_disabled,num_bikes_disabled,is_renting,eightd_has_available_keys
1,1709605490,0.0,24,20,66ddede1-0aca-11e7-82f6-3863bb44ef7c,0.0,3314,1,1,0,7,1,False
1,1709605481,0.0,4,1,e612122d-e0fd-4ebf-8d51-0f48f9d1b580,0.0,3760,16,1,0,3,1,False
1,1709605481,0.0,22,19,66de099d-0aca-11e7-82f6-3863bb44ef7c,0.0,3328,13,1,1,3,1,False
1,1709605482,0.0,8,7,66dc192f-0aca-11e7-82f6-3863bb44ef7c,0.0,443,14,1,0,0,1,False
1,1709605482,0.0,14,4,724aeecc-8c91-4afc-b97c-72a98de452c9,0.0,4600,7,1,0,0,1,False
1,1709605483,0.0,53,19,66dc7a7d-0aca-11e7-82f6-3863bb44ef7c,0.0,509,0,1,0,7,1,False
1,1709605482,0.0,4,0,1d167807-0aa8-413a-b7a0-01c2ca8a6a60,0.0,4967,16,1,0,0,1,False
1,1709605488,0.0,18,7,dc8223ad-4108-40a8-9ff5-35e8490b4077,0.0,3628,7,1,1,5,1,False
1,1709605488,0.0,8,4,a2f71eea-05a2-4fe7-99ab-f74535c880ae,0.0,3571,13,1,0,2,1,False
1,1709605488,0.0,2,1,66dd491c-0aca-11e7-82f6-3863bb44ef7c,0.0,3156,32,1,0,2,1,False
1,1709605489,0.0,2,2,1834145330979754058,0.0,1834145330979754058,27,1,0,1,1,False
1,1709605489,0.0,1,0,1e6c5d0c-f406-4b60-88f6-6284a38d3930,0.0,4183,13,1,0,5,1,False
1,1709605483,0.0,32,16,ca4e4962-2169-4559-8f60-b05ab7809750,0.0,3630,0,1,0,1,1,False
1,1709605483,0.0,4,2,3c8847a6-c12a-40fd-9b22-4582ac1a0d9d,0.0,3829,19,1,0,1,1,False
1,1709605483,0.0,9,1,db41cc62-86ea-4421-bfaf-9b6511cfee10,0.0,4607,19,1,1,3,1,False
1,1709605483,0.0,0,0,d8673258-9513-4ed2-86bf-bef62e7e4e30,0.0,3952,18,1,0,1,1,False
1,1709605484,0.0,14,0,66db7637-0aca-11e7-82f6-3863bb44ef7c,0.0,316,15,1,1,11,1,False
1,1709605484,0.0,35,1,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,0.0,539,6,1,1,10,1,False
1,1709605484,0.0,0,0,66de65a4-0aca-11e7-82f6-3863bb44ef7c,0.0,3423,24,1,0,5,1,False
1,1709605486,0.0,32,0,66dd1846-0aca-11e7-82f6-3863bb44ef7c,0.0,3101,10,1,0,5,1,False
1,1709605486,0.0,16,2,b9d3134b-697f-4a0f-b90f-d95f6c69ffda,0.0,4992,2,1,1,2,1,False
1,1709605486,0.0,4,1,66de5ace-0aca-11e7-82f6-3863bb44ef7c,0.0,3415,20,1,0,1,1,False
1,1709605486,0.0,9,1,1893542109140147108,0.0,1893542109140147108,11,1,0,1,1,False
1,1709605487,0.0,5,3,cc758f1a-8b28-4ff5-bc75-fbe62c453378,0.0,3528,14,1,0,1,1,False
1,1709605487,0.0,18,1,6076e321-85d8-4e0e-ae18-86bb8cbbda1b,0.0,4492,2,1,0,1,1,False
1,1709605487,0.0,19,11,1869753195262578852,0.0,1869753195262578852,0,1,0,0,1,False
1,1709605487,0.0,4,2,66dd546c-0aca-11e7-82f6-3863bb44ef7c,0.0,3179,15,1,1,3,1,False
1,1709605487,0.0,1,0,844c68cc-19f0-474a-86d3-4af170117aae,0.0,4614,20,1,0,0,1,False
1,1709605488,0.0,0,0,d3433b47-99a7-4b21-9fa7-d7052bb5c23b,0.0,4190,16,1,0,3,1,False
1,1709605485,0.0,14,9,ca4795a2-6ab3-4597-bf59-f0155ac1637c,0.0,4701,51,1,0,4,1,False
1,1709605486,0.0,10,5,66dcc30b-0aca-11e7-82f6-3863bb44ef7c,0.0,3054,8,1,0,1,1,False
1,1709605486,0.0,6,3,d34f2271-10ee-40c3-a93a-09df58860512,0.0,4848,11,1,0,0,1,False
1,1709605485,0.0,31,10,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,0.0,513,8,1,0,2,1,False
1,1709605490,0.0,28,3,66de10a8-0aca-11e7-82f6-3863bb44ef7c,0.0,3338,3,1,0,0,1,False
1,1709605490,0.0,4,2,3c135a2e-eeea-4e81-9c0a-8d14a6049198,0.0,5038,16,1,0,0,1,False
1,1709605490,0.0,22,11,632b140c-65de-4f50-9cc2-c001ae011aea,0.0,3815,12,1,1,6,1,False
1,1709605491,0.0,19,1,1786375069262703476,0.0,1786375069262703476,6,1,2,4,1,False
1,1709605491,0.0,21,0,1838999521825487230,0.0,1838999521825487230,0,1,0,0,1,False
1,1709605491,0.0,9,1,1860188194745712748,0.0,1860188194745712748,16,1,0,0,1,False
1,1709605491,0.0,49,29,8d097a6d-f17c-4195-9dd4-42527b371c71,0.0,4044,10,1,2,5,1,False
1,1709605495,0.0,22,6,66db44e5-0aca-11e7-82f6-3863bb44ef7c,0.0,261,19,1,0,0,1,False
1,1709605495,0.0,20,5,66de0933-0aca-11e7-82f6-3863bb44ef7c,0.0,3327,3,1,0,3,1,False
1,1709605495,0.0,2,1,b608193c-46ae-4b61-9e7a-4671e7c3b96e,0.0,4204,14,1,0,4,1,False
1,1709605492,0.0,25,2,66dbc60f-0aca-11e7-82f6-3863bb44ef7c,0.0,353,1,1,0,1,1,False
1,1709605493,0.0,2,1,1846085626867634660,0.0,1846085626867634660,16,1,0,2,1,False
1,1709605495,0.0,10,9,1861681121800951962,0.0,1861681121800951962,15,1,0,0,1,False
1,1709605495,0.0,10,7,fda0c217-9504-4b26-8a25-e40b603ee5fa,0.0,4088,4,1,0,5,1,False
1,1709605494,0.0,16,4,1861683496445528180,0.0,1861683496445528180,2,1,0,1,1,False
1,1709605494,0.0,3,2,47bcbcc1-9241-4e65-99f1-07c15543be1b,0.0,3789,25,1,0,3,1,False
1,1709605492,0.0,20,4,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,0.0,411,23,1,0,1,1,False
1,1709605494,0.0,2,1,901cab1a-a77e-424e-b602-16883e792f93,0.0,4954,17,1,0,0,1,False
1,1709605494,0.0,15,3,bbaae5d3-7e2b-46a8-872e-152404c664f7,0.0,4270,10,1,0,2,1,False
1,1709605401,0.0,15,0,1869439368558197224,0.0,1869439368558197224,8,1,0,0,1,False
1,1709605401,0.0,7,0,8fa2fafb-fa07-48b2-b159-bffbea7176d4,0.0,5073,11,1,0,2,1,False
1,1709605401,0.0,10,8,04d557d6-6bc3-4244-b0f1-81ed1449ccd6,0.0,4580,6,1,0,3,1,False
1,1709605400,0.0,4,2,66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,0.0,3081,22,1,0,4,1,False
1,1709605400,0.0,14,9,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,0.0,3538,29,1,1,1,1,False
1,1709605402,0.0,62,0,66de5613-0aca-11e7-82f6-3863bb44ef7c,0.0,3410,9,1,0,6,1,False
1,1709605402,0.0,5,3,e4645d0d-8b76-4c46-b2b9-be25592e0659,0.0,3597,17,1,0,2,1,False
1,1709605400,0.0,12,1,d7d297fd-36dc-42f2-8e3b-24b1003be874,0.0,4325,7,1,0,0,1,False
1,1709605413,0.0,8,3,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,0.0,3088,9,1,0,1,1,False
1,1709605414,0.0,2,1,88ee054e-bdeb-4305-8f3b-76eb964f2c84,0.0,3903,14,1,0,1,1,False
1,1709605410,0.0,33,21,2f656bc4-7743-4326-8330-a22bd41d9d17,0.0,4045,4,1,0,2,1,False
1,1709605412,0.0,3,0,4281e975-6bc2-483f-9e4a-f7c09b67ed28,0.0,4747,14,1,0,2,1,False
1,1709605413,0.0,3,0,4034789e-b70d-4aae-bf18-3ed37a4d751f,0.0,4276,16,1,0,0,1,False
1,1709605413,0.0,7,2,9c147c77-11da-4d0b-8a21-a8042ec8031b,0.0,5039,9,1,0,4,1,False
1,1709605413,0.0,2,0,344b52b0-73a9-4fe3-9132-23d0502dc0ae,0.0,4071,14,1,0,6,1,False
1,1709605412,0.0,21,0,66dde914-0aca-11e7-82f6-3863bb44ef7c,0.0,3303,12,1,0,2,1,False
1,1709605412,0.0,6,1,3d339282-d5c7-41ec-b634-6a988aefd440,0.0,4164,13,1,0,1,1,False
1,1709605415,0.0,29,17,66dc18c2-0aca-11e7-82f6-3863bb44ef7c,0.0,442,39,1,0,7,1,False
1,1709605416,0.0,3,1,1d130e43-0408-4423-bb52-77a08372cefa,0.0,4617,20,1,0,3,1,False
1,1709605409,0.0,14,0,1828967027013302842,0.0,1828967027013302842,3,1,0,2,1,False
1,1709605409,0.0,3,1,1828967607558607844,0.0,1828967607558607844,16,1,0,0,1,False
1,1709605434,0.0,15,9,9d95a4a9-bcfe-4189-bb7d-abd9992ecbaf,0.0,3592,1,1,0,2,1,False
1,1709605434,0.0,17,7,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,0.0,151,14,1,0,1,1,False
1,1709605434,0.0,4,2,1885442082749874736,0.0,1885442082749874736,18,1,0,0,1,False
1,1709605434,0.0,1,0,1828967830172187422,0.0,1828967830172187422,29,1,0,0,1,False
1,1709605435,0.0,10,0,7bdd60e9-c0fd-40f6-aa9a-d5fa004d4fe3,0.0,4347,6,1,0,5,1,False
1,1709605433,0.0,14,0,66de867e-0aca-11e7-82f6-3863bb44ef7c,0.0,3436,15,1,0,6,1,False
1,1709605429,0.0,19,8,66de2556-0aca-11e7-82f6-3863bb44ef7c,0.0,3372,54,1,0,5,1,False
1,1709605432,0.0,9,1,44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,0.0,5012,13,1,1,0,1,False
1,1709605432,0.0,17,3,62089e99-7f73-4f59-816d-57f9793484a1,0.0,5059,2,1,0,3,1,False
1,1709605432,0.0,2,0,66dce5c9-0aca-11e7-82f6-3863bb44ef7c,0.0,3071,13,1,0,2,1,False
1,1709605432,0.0,1,0,f91170e6-a33c-4870-94da-9d51510515d2,0.0,4192,16,1,0,2,1,False
1,1709605432,0.0,1,0,1838070776953752336,0.0,1838070776953752336,22,1,0,0,1,False
1,1709605440,0.0,3,1,1845676816555735590,0.0,1845676816555735590,21,1,0,0,1,False
1,1709605438,0.0,2,2,61bc2467-aa8c-4386-ba9e-3f01120bd6b8,0.0,4069,19,1,0,2,1,False
1,1709605439,0.0,3,1,d7bdc3d7-6e6d-4899-9cc7-f4238a86c695,0.0,4260,18,1,0,2,1,False
1,1709605437,0.0,9,1,f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,0.0,3649,17,1,0,4,1,False
1,1709605437,0.0,4,0,1851999409149780880,0.0,1851999409149780880,20,1,0,0,1,False
1,1709605438,0.0,2,1,1b985e4b-88de-42a8-95be-dce37dbbc5c5,0.0,4882,19,1,0,2,1,False
1,1709605438,0.0,9,4,e3e6105e-eaa2-43c5-badb-fb8592ad7227,0.0,4284,16,1,0,0,1,False
1,1709605436,0.0,35,25,b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,0.0,3697,4,1,0,3,1,False
1,1709605436,0.0,8,4,1856766912456610780,0.0,1856766912456610780,18,1,0,1,1,False
1,1709605437,0.0,12,9,e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,0.0,3894,14,1,1,9,1,False
1,1709605437,0.0,9,9,623c9658-5544-4254-847e-738763cf45a3,0.0,4765,9,1,0,1,1,False
1,1709605443,0.0,5,2,18846fd4-877c-4971-9b6f-1bd8fbc10346,0.0,4768,16,1,0,0,1,False
1,1709605440,0.0,6,6,305c221f-4e0b-4a5a-902c-3d1043dfe606,0.0,3598,13,1,0,0,1,False
1,1709605441,0.0,4,0,3c6c0d12-80dd-4c49-b7c5-e3549588b8cf,0.0,4502,23,1,0,0,1,False
1,1709605442,0.0,20,0,141eb0e0-e78d-411a-a0be-202a6424cc93,0.0,4222,5,1,0,2,1,False
1,1709605463,0.0,3,1,7603028c-8b04-4918-8a25-a087ce57aea4,0.0,3848,23,1,1,5,1,False
1,1709605463,0.0,15,1,de6f4206-3aa9-4cb9-aae0-8547d2cd6854,0.0,3769,7,1,0,1,1,False
0,1709576481,,0,0,a3e2b360-f050-48ea-b8c8-57d897b8f7fc,,3883,0,0,0,0,0,False
1,1709605456,0.0,0,0,67f60e7e-397a-4e47-b7f9-d10bd67133b3,0.0,4073,32,1,0,1,1,False
1,1709605463,0.0,21,2,1815968026870435892,0.0,1815968026870435892,1,1,0,0,1,False
1,1709605464,0.0,37,24,66dd448f-0aca-11e7-82f6-3863bb44ef7c,0.0,3145,5,1,0,2,1,False
1,1709605462,0.0,72,45,2c321ea3-e1dd-4d32-be70-bd158fe1f568,0.0,4238,2,1,0,4,1,False
1,1709605462,0.0,7,3,ad41e353-033e-484f-8d76-78014e11e9d7,0.0,3892,11,1,0,0,1,False
1,1709605460,0.0,14,1,66ddeffd-0aca-11e7-82f6-3863bb44ef7c,0.0,3319,6,1,0,1,1,False
1,1709605460,0.0,6,3,a58ff2e3-a5ae-4070-a26d-ddfe8cc6fc58,0.0,4788,18,1,0,1,1,False
1,1709605460,0.0,16,6,9ea2afff-a146-4824-89b6-39d5bdfac795,0.0,4868,5,1,0,0,1,False
1,1709605460,0.0,8,3,8b1222da-612f-4482-ab34-9467c4ed28e3,0.0,3937,13,1,0,2,1,False
1,1709605460,0.0,18,0,55fda28d-56a8-4db2-b42a-072714f18471,0.0,5049,0,1,0,0,1,False
1,1709605461,0.0,2,2,66dc4b4c-0aca-11e7-82f6-3863bb44ef7c,0.0,485,54,1,0,1,1,False
1,1709605461,0.0,6,1,ad17bd9a-735b-4a11-8ad3-dc7800e342af,0.0,4038,27,1,2,1,1,False
1,1709605458,0.0,14,2,66de482a-0aca-11e7-82f6-3863bb44ef7c,0.0,3393,5,1,0,0,1,False
1,1709605459,0.0,9,0,d7632897-a6eb-4f8f-9ab2-c66426620fbf,0.0,3940,5,1,0,2,1,False
1,1709605459,0.0,10,1,1791472779085971670,0.0,1791472779085971670,9,1,0,0,1,False
1,1709605459,0.0,19,0,1880644160834607498,0.0,1880644160834607498,6,1,0,0,1,False
1,1709605465,0.0,13,1,66dea596-0aca-11e7-82f6-3863bb44ef7c,0.0,3454,9,1,0,1,1,False
1,1709605465,0.0,7,1,28be450b-7878-4495-add2-61afd94f375a,0.0,4324,10,1,0,2,1,False
1,1709605465,0.0,11,0,1828966104320053340,0.0,1828966104320053340,8,1,0,0,1,False
1,1709605465,0.0,18,5,e780c290-0c52-4ab1-9719-a581be789df3,0.0,3989,2,1,0,2,1,False
1,1709605463,0.0,7,3,2576805f-9732-4c74-8f1d-57715e8cdfa2,0.0,3864,23,1,0,0,1,False
1,1709605466,0.0,19,2,36edabac-a0c2-471b-abaf-73fdb53a4e5f,0.0,5057,1,1,0,1,1,False
1,1709605466,0.0,14,3,66db34fc-0aca-11e7-82f6-3863bb44ef7c,0.0,174,15,1,3,1,1,False
1,1709605466,0.0,10,4,550153a5-2ea1-4c76-b1cd-77667005f55d,0.0,3532,15,1,0,2,1,False
1,1709605466,0.0,2,0,c0c6a931-c1d3-4202-a433-c4127a4cd846,0.0,4203,15,1,0,3,1,False
1,1709605466,0.0,27,0,66db2afe-0aca-11e7-82f6-3863bb44ef7c,0.0,128,3,1,0,2,1,False
1,1709605467,0.0,34,27,66dd41ef-0aca-11e7-82f6-3863bb44ef7c,0.0,3139,6,1,0,3,1,False
1,1709605466,0.0,0,0,1814900632709495794,0.0,1814900632709495794,21,1,0,2,1,False
1,1709605466,0.0,7,4,6a9b19e3-cd69-4e0c-9b28-1889db936c7c,0.0,4286,12,1,0,0,1,False
1,1709605470,0.0,20,5,1846086665080867236,0.0,1846086665080867236,1,1,0,0,1,False
1,1709605470,0.0,17,3,e0b80983-c520-47e3-9c8d-a17fff5e5582,0.0,4099,1,1,0,3,1,False
1,1709605470,0.0,32,19,66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,0.0,3161,15,1,0,4,1,False
1,1709605471,0.0,1,1,f001fac9-5f19-451e-a752-afde574a8c81,0.0,4610,17,1,0,1,1,False
1,1709605468,0.0,11,5,66dcbbfe-0aca-11e7-82f6-3863bb44ef7c,0.0,3046,2,1,0,5,1,False
1,1709605468,0.0,1,0,1854538169357726138,0.0,1854538169357726138,20,1,0,1,1,False
1,1709605468,0.0,7,6,66dbb869-0aca-11e7-82f6-3863bb44ef7c,0.0,344,12,1,0,4,1,False
1,1709605468,0.0,5,2,96878d29-481d-48dc-bcdc-a5f1ce88c76d,0.0,4894,14,1,0,1,1,False
1,1709605468,0.0,14,3,1860188907884823208,0.0,1860188907884823208,4,1,0,3,1,False
1,1709605468,0.0,15,5,1846086138339179502,0.0,1846086138339179502,7,1,0,1,1,False
1,1709605473,0.0,85,40,66dc1beb-0aca-11e7-82f6-3863bb44ef7c,0.0,445,14,1,1,6,1,False
1,1709605473,0.0,20,1,1860187181307969634,0.0,1860187181307969634,0,1,0,4,1,False
1,1709605473,0.0,3,2,66db63f4-0aca-11e7-82f6-3863bb44ef7c,0.0,289,11,1,1,4,1,False
1,1709605473,0.0,16,3,66de2b97-0aca-11e7-82f6-3863bb44ef7c,0.0,3382,20,1,1,4,1,False
1,1709605473,0.0,56,0,66db2db5-0aca-11e7-82f6-3863bb44ef7c,0.0,144,1,1,0,1,1,False
1,1709605474,0.0,16,5,6f21be51-6fde-4cde-b1db-b102a5f67300,0.0,3975,4,1,0,1,1,False
1,1709605474,0.0,4,2,ccfa8b82-07a7-4a08-88fc-be261c30a4ca,0.0,3987,19,1,0,0,1,False
1,1709605474,0.0,3,1,1815968147129520346,0.0,1815968147129520346,18,1,0,1,1,False
1,1709605469,0.0,3,1,5736cd70-be41-483e-8d82-721874f40e6e,0.0,4925,16,1,0,0,1,False
1,1709605470,0.0,22,0,a1acdab2-29c7-4956-8b2e-24b39dc2ff13,0.0,4981,12,1,1,5,1,False
1,1709605472,0.0,26,0,66db69d0-0aca-11e7-82f6-3863bb44ef7c,0.0,298,2,1,1,5,1,False
1,1709605472,0.0,6,3,66dce567-0aca-11e7-82f6-3863bb44ef7c,0.0,3070,13,1,2,2,1,False
1,1709605473,0.0,4,3,122111c9-9a61-4372-a756-fb2495611cb6,0.0,4756,16,1,0,1,1,False
1,1709605473,0.0,18,2,0a5fac5b-4184-4716-b626-de9972705ea6,0.0,5079,6,1,0,0,1,False
1,1709605473,0.0,7,2,d9ea5210-50b3-4342-9801-f896bd21f4a1,0.0,4638,15,1,0,1,1,False
1,1709605475,0.0,0,0,9092515e-eef6-478f-910f-1cd19d06bebb,0.0,3831,33,1,0,1,1,False
1,1709605475,0.0,25,0,0109f17a-2378-4500-9648-88bdb31ec612,0.0,5011,7,1,0,3,1,False
1,1709605471,0.0,11,0,fe93b3ae-1d86-4ee9-9eb6-9e11808966aa,0.0,3614,8,1,0,3,1,False
1,1709605467,0.0,13,2,1899178885660253096,0.0,1899178885660253096,13,1,0,1,1,False
1,1709605467,0.0,17,0,1828968794479100296,0.0,1828968794479100296,1,1,0,1,1,False
1,1709605467,0.0,14,2,66dbf518-0aca-11e7-82f6-3863bb44ef7c,0.0,412,11,1,0,4,1,False
1,1709605467,0.0,1,0,b506be9e-45d3-43d1-a262-27d8fa91e974,0.0,3516,27,1,1,1,1,False
1,1709605515,0.0,24,0,d5d589e6-457f-4cd4-bf78-59165dce28b2,0.0,3778,3,1,0,0,1,False
1,1709605515,0.0,2,0,1841240663447542046,0.0,1841240663447542046,18,1,0,0,1,False
1,1709605515,0.0,1,1,66dc21d4-0aca-11e7-82f6-3863bb44ef7c,0.0,456,47,1,1,2,1,False
1,1709605515,0.0,21,2,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,0.0,4745,2,1,0,0,1,False
1,1709605515,0.0,40,10,18fcd2c1-dc8b-4a52-9f18-e9b9003bbea5,0.0,3690,10,1,2,4,1,False
1,1709605515,0.0,4,3,625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,0.0,3499,19,1,0,1,1,False
1,1709605515,0.0,58,2,66dbe848-0aca-11e7-82f6-3863bb44ef7c,0.0,386,57,1,0,5,1,False
1,1709605514,0.0,9,5,062ffe5a-aa91-412d-8210-23d562c7e7f8,0.0,4819,10,1,0,0,1,False
1,1709605514,0.0,0,0,821b19c1-ab13-4482-9580-770288a377a7,0.0,4058,41,1,0,2,1,False
1,1709605514,0.0,20,10,66dc252e-0aca-11e7-82f6-3863bb44ef7c,0.0,460,0,1,0,5,1,False
1,1709605514,0.0,14,1,1861271680294357158,0.0,1861271680294357158,6,1,0,3,1,False
1,1709605512,0.0,1,1,26176e86-8362-4c91-a693-6aa3f9ce0b73,0.0,3673,15,1,0,4,1,False
1,1709605513,0.0,8,3,66dcc5ca-0aca-11e7-82f6-3863bb44ef7c,0.0,3058,12,1,1,2,1,False
1,1709605513,0.0,1,1,4c3b6e25-b0c2-4a3f-b07e-cd60cd1b0ac0,0.0,4498,17,1,0,1,1,False
1,1709605513,0.0,13,2,0f536c08-dde3-40af-a66d-1fe1e7edecd2,0.0,4081,7,1,0,1,1,False
1,1709605513,0.0,11,3,dfad8e49-7e1b-4376-90b4-7a449319f294,0.0,4783,11,1,0,0,1,False
1,1709605509,0.0,2,2,e5b2a7ce-d867-465b-8446-743e00617068,0.0,4789,17,1,0,1,1,False
1,1709605510,0.0,7,0,1b22c037-207d-454a-90aa-8f22d0a8a7e3,0.0,4011,9,1,0,7,1,False
1,1709605510,0.0,1,0,f4f9a09c-010c-430c-a766-3390c44b4962,0.0,4563,18,1,0,1,1,False
1,1709605510,,0,0,b4063b76-1abd-465c-96a4-45f6ee016bc5,,4608,19,1,0,0,1,False
1,1709605512,0.0,17,5,23bc4d9b-1ec2-45fb-9228-e41517346b24,0.0,4444,3,1,0,0,1,False
1,1709605511,0.0,3,3,1835247196073118026,0.0,1835247196073118026,16,1,0,1,1,False
1,1709605512,0.0,39,3,c2800791-1911-4f2b-8fc7-bed280c557c0,0.0,4875,3,1,0,3,1,False
1,1709605512,0.0,6,3,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,0.0,3302,33,1,0,1,1,False
1,1709605513,0.0,14,14,95478d78-5e48-44e3-8f95-c63ee31451a9,0.0,4676,75,1,0,2,1,False
1,1709605515,0.0,33,9,063e7e78-b810-4a2f-8045-a82a0d69d752,0.0,4695,9,1,0,4,1,False
1,1709605516,0.0,14,2,66dea674-0aca-11e7-82f6-3863bb44ef7c,0.0,3456,8,1,0,0,1,False
1,1709605516,0.0,34,5,3863f086-ae35-4d0e-8c91-2b6e3e5827a1,0.0,3727,4,1,0,0,1,False
1,1709605517,0.0,11,8,956e9f8d-d23a-4a0e-bf28-84180e818af7,0.0,5000,16,1,0,0,1,False
1,1709605517,0.0,12,1,1aa5c287-0f0d-4697-ba4b-4f2daa6b2adf,0.0,3497,11,1,0,0,1,False
1,1709605517,0.0,32,18,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,0.0,502,1,1,1,2,1,False
1,1709605517,0.0,15,7,94f77501-32e5-4539-90c6-82d4198f7991,0.0,4595,8,1,1,0,1,False
1,1709605517,0.0,34,15,55f6b830-e43e-4227-bfc7-683465236d94,0.0,4830,11,1,0,2,1,False
1,1709605518,0.0,1,0,66dbc551-0aca-11e7-82f6-3863bb44ef7c,0.0,352,49,1,0,3,1,False
1,1709605518,0.0,8,1,1f872052-38c4-4701-96c4-c363de51c2b5,0.0,4236,44,1,0,6,1,False
1,1709605518,0.0,8,6,82dd89f6-1e5a-4a8f-8660-13cb64349e94,0.0,4163,9,1,0,2,1,False
1,1709605518,0.0,12,0,bbb48e80-7d2f-4b3c-bb8c-591bc931945a,0.0,4366,6,1,1,1,1,False
1,1709605518,0.0,9,6,66dbe7b6-0aca-11e7-82f6-3863bb44ef7c,0.0,385,16,1,1,1,1,False
1,1709605518,0.0,15,5,d7904cd0-4b1b-47d0-8103-937bcf5ff845,0.0,3607,2,1,0,2,1,False
1,1709605518,0.0,9,5,59ad8f95-32a4-43de-b1c3-79c667b2d2df,0.0,3745,16,1,0,3,1,False
1,1709605518,0.0,34,2,66db3606-0aca-11e7-82f6-3863bb44ef7c,0.0,212,20,1,0,6,1,False
1,1709605518,0.0,36,2,66dd1585-0aca-11e7-82f6-3863bb44ef7c,0.0,3096,1,1,0,1,1,False
1,1709605518,0.0,11,5,668ef22c-4665-4f42-bf6a-ab9e8a2899b1,0.0,3535,12,1,0,5,1,False
1,1709605518,0.0,12,6,66dbeded-0aca-11e7-82f6-3863bb44ef7c,0.0,396,11,1,2,0,1,False
1,1709605519,0.0,26,16,5c3c345d-1975-400d-a9d8-18815816886e,0.0,5069,26,1,1,3,1,False
1,1709605519,0.0,14,6,594b4656-9d83-4301-8967-3b92c126531c,0.0,3551,3,1,0,5,1,False
1,1709605519,0.0,21,8,1848242058183072050,0.0,1848242058183072050,0,1,0,0,1,False
1,1709605519,0.0,26,1,c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b,0.0,3613,0,1,0,1,1,False
0,86400,,0,0,1913995167022829826,,1913995167022829826,0,0,0,0,0,False
1,1709605398,,0,0,0579ff13-5d5b-4cbd-bc6e-3e9396591aef,,4965,19,1,0,0,1,False
1,1709605399,0.0,7,2,6fd84197-56e2-47df-849f-701aca0e7cc3,0.0,4207,12,1,0,0,1,False
1,1709605402,0.0,52,1,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,0.0,3105,2,1,0,0,1,False
1,1709605402,0.0,21,5,dd8627c8-4190-4a30-8758-e77a7b010437,0.0,3533,10,1,0,2,1,False
1,1709605402,0.0,4,0,7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b,0.0,4799,15,1,0,0,1,False
1,1709605403,0.0,7,0,141ba25c-f4ea-4cec-ae7e-022401e23087,0.0,3882,7,1,0,1,1,False
1,1709605403,0.0,59,6,66dbf667-0aca-11e7-82f6-3863bb44ef7c,0.0,415,9,1,0,0,1,False
1,1709605403,0.0,8,4,febf420f-bbec-4044-a3af-69959e018ccb,0.0,4837,12,1,0,1,1,False
1,1709605404,0.0,2,2,1860187301567054286,0.0,1860187301567054286,15,1,0,3,1,False
1,1709605399,0.0,1,1,95a52ce4-3597-47d1-8d6f-427cb3b8ca6a,0.0,4055,25,1,0,1,1,False
1,1709605399,0.0,8,3,78ec2f0d-c309-46d4-8808-7eb1a0674e38,0.0,4078,20,1,0,3,1,False
1,1709605403,0.0,57,7,6067af3d-f7ed-4149-a394-2fc2eb295872,0.0,4690,1,1,0,1,1,False
1,1709605404,0.0,18,3,897e8739-ee1d-4b2e-b151-ad7e64e87697,0.0,3509,12,1,0,1,1,False
1,1709605409,0.0,13,0,09b00240-4c2a-4900-9d09-f13344461c02,0.0,4759,6,1,0,0,1,False
1,1709605409,0.0,13,4,18d980e5-ba08-4bc3-832e-03eb71865768,0.0,4678,5,1,1,4,1,False
1,1709605409,0.0,6,6,1862787990429630662,0.0,1862787990429630662,12,1,0,1,1,False
1,1709605409,0.0,36,36,1794096976946852066,0.0,1794096976946852066,26,1,0,4,1,False
1,1709605404,0.0,2,1,c1c33a35-751f-4dd6-baef-82db46f7ab46,0.0,3790,28,1,0,7,1,False
1,1709605404,0.0,14,0,b3a9057e-7ff6-4117-b96e-e71c173cf1e9,0.0,3964,4,1,0,2,1,False
1,1709605406,0.0,31,11,1786698815186893280,0.0,1786698815186893280,0,1,1,3,1,False
1,1709605407,0.0,11,1,84b30f68-5404-453a-ae86-a2baff03a2c9,0.0,4566,7,1,0,1,1,False
1,1709605410,0.0,9,4,a1cf7115-8e38-4300-aac8-3a2fddca0e23,0.0,4483,24,1,0,1,1,False
1,1709605410,0.0,14,0,66dd8bd9-0aca-11e7-82f6-3863bb44ef7c,0.0,3221,10,1,0,2,1,False
