num_bikes_available,is_renting,num_docks_available,is_returning,num_ebikes_available,station_id,num_bikes_disabled,legacy_id,last_reported,eightd_has_available_keys,is_installed,num_docks_disabled,num_scooters_unavailable,num_scooters_available
7,1,11,1,0,8fa2fafb-fa07-48b2-b159-bffbea7176d4,2,5073,1709643311,False,1,0,0.0,0.0
35,1,8,1,7,063e7e78-b810-4a2f-8045-a82a0d69d752,2,4695,1709643312,False,1,0,0.0,0.0
39,1,25,1,31,66ddd369-0aca-11e7-82f6-3863bb44ef7c,2,3260,1709643312,False,1,0,0.0,0.0
10,1,13,1,0,284b08f2-3d26-4f52-9463-25e4a07c16f7,4,3544,1709643312,False,1,0,0.0,0.0
21,1,10,1,9,66dda55f-0aca-11e7-82f6-3863bb44ef7c,1,3236,1709643309,False,1,0,0.0,0.0
25,1,13,1,19,66dd4b91-0aca-11e7-82f6-3863bb44ef7c,1,3162,1709643310,False,1,0,0.0,0.0
33,1,10,1,21,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,1,3538,1709643309,False,1,1,0.0,0.0
4,1,16,1,2,e4645d0d-8b76-4c46-b2b9-be25592e0659,4,3597,1709643310,False,1,0,0.0,0.0
12,1,9,1,4,db29242d-6ff3-4e22-85fe-45fa3d03ec39,0,4790,1709643311,False,1,0,0.0,0.0
11,1,13,1,6,59ad8f95-32a4-43de-b1c3-79c667b2d2df,3,3745,1709643311,False,1,0,0.0,0.0
5,1,15,1,2,1786696384892428996,1,1786696384892428996,1709643314,False,1,0,0.0,0.0
11,1,19,1,6,1875433315773395778,1,1875433315773395778,1709643269,False,1,0,0.0,0.0
13,1,8,1,9,78b4aa30-e4e9-4447-9419-c89f8527892e,0,4918,1709643270,False,1,1,0.0,0.0
16,1,4,1,5,9ea2afff-a146-4824-89b6-39d5bdfac795,1,4868,1709643270,False,1,0,0.0,0.0
16,1,19,1,9,632b140c-65de-4f50-9cc2-c001ae011aea,5,3815,1709643270,False,1,1,0.0,0.0
12,1,8,1,1,6f21be51-6fde-4cde-b1db-b102a5f67300,1,3975,1709643258,False,1,0,0.0,0.0
7,1,23,1,3,2576805f-9732-4c74-8f1d-57715e8cdfa2,0,3864,1709643259,False,1,0,0.0,0.0
14,1,4,1,3,1860188907884823208,3,1860188907884823208,1709643259,False,1,0,0.0,0.0
22,1,5,1,0,1884688942632618210,0,1884688942632618210,1709643267,False,1,0,0.0,0.0
3,1,16,1,1,1064b4b0-e9c8-4139-ac48-f118305dbe69,5,4002,1709643268,False,1,0,0.0,0.0
81,1,4,1,12,66db402c-0aca-11e7-82f6-3863bb44ef7c,2,248,1709643268,False,1,0,0.0,0.0
17,1,1,1,9,1869753195262578852,1,1869753195262578852,1709643268,False,1,0,0.0,0.0
5,1,28,1,4,9092515e-eef6-478f-910f-1cd19d06bebb,1,3831,1709643266,False,1,0,0.0,0.0
17,1,4,1,0,6076e321-85d8-4e0e-ae18-86bb8cbbda1b,0,4492,1709643266,False,1,0,0.0,0.0
7,1,11,1,4,2366d8a4-7a49-42f3-9afe-efd2b200336b,2,4674,1709643267,False,1,0,0.0,0.0
34,1,7,1,22,66dde197-0aca-11e7-82f6-3863bb44ef7c,0,3285,1709643267,False,1,2,0.0,0.0
15,1,17,1,13,66dd491c-0aca-11e7-82f6-3863bb44ef7c,4,3156,1709643267,False,1,0,0.0,0.0
15,1,5,1,0,1846085927885781554,1,1846085927885781554,1709643264,False,1,0,0.0,0.0
19,1,1,1,0,1860187181307969634,4,1860187181307969634,1709643265,False,1,0,0.0,0.0
17,1,6,1,7,1846086138339179502,0,1846086138339179502,1709643262,False,1,0,0.0,0.0
1,1,17,1,1,f001fac9-5f19-451e-a752-afde574a8c81,1,4610,1709643262,False,1,0,0.0,0.0
7,1,15,1,2,d9ea5210-50b3-4342-9801-f896bd21f4a1,1,4638,1709643262,False,1,0,0.0,0.0
5,1,15,1,3,cc758f1a-8b28-4ff5-bc75-fbe62c453378,0,3528,1709643262,False,1,0,0.0,0.0
13,1,5,1,5,50e7c057-9c78-47d2-b66a-8a9180ce9734,0,3870,1709643262,False,1,1,0.0,0.0
20,1,12,1,0,0109f17a-2378-4500-9648-88bdb31ec612,3,5011,1709643263,False,1,0,0.0,0.0
3,1,19,1,1,d7bdc3d7-6e6d-4899-9cc7-f4238a86c695,1,4260,1709643271,False,1,0,0.0,0.0
3,1,15,1,1,c0c6a931-c1d3-4202-a433-c4127a4cd846,2,4203,1709643271,False,1,0,0.0,0.0
3,1,19,1,0,1817432104157364846,1,1817432104157364846,1709643271,False,1,0,0.0,0.0
56,1,2,1,1,e8df73bd-5d3d-47c9-b04d-bcec4db5540f,7,3783,1709643265,False,1,0,0.0,0.0
11,1,10,1,2,724aeecc-8c91-4afc-b97c-72a98de452c9,0,4600,1709643265,False,1,0,0.0,0.0
51,1,1,1,2,66dcac42-0aca-11e7-82f6-3863bb44ef7c,2,3016,1709643266,False,1,0,0.0,0.0
7,1,9,1,5,344b52b0-73a9-4fe3-9132-23d0502dc0ae,6,4071,1709643263,False,1,0,0.0,0.0
16,1,0,1,3,1860190006584693708,3,1860190006584693708,1709643263,False,1,0,0.0,0.0
2,1,12,1,1,66db63f4-0aca-11e7-82f6-3863bb44ef7c,4,289,1709643263,False,1,1,0.0,0.0
87,1,14,1,42,66dc1beb-0aca-11e7-82f6-3863bb44ef7c,4,445,1709643264,False,1,1,0.0,0.0
3,1,18,1,1,1815968147129520346,1,1815968147129520346,1709643264,False,1,0,0.0,0.0
23,1,6,1,6,1861682444178541220,1,1861682444178541220,1709643264,False,1,0,0.0,0.0
23,1,7,1,0,582cd775-0178-47f5-b707-6d5869f077ba,0,3917,1709643269,False,1,1,0.0,0.0
17,1,4,1,12,1862008413697896912,1,1862008413697896912,1709643269,False,1,0,0.0,0.0
12,1,36,1,5,66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,1,420,1709643269,False,1,2,0.0,0.0
6,1,11,1,3,d34f2271-10ee-40c3-a93a-09df58860512,0,4848,1709643272,False,1,0,0.0,0.0
24,1,2,1,1,1869851741257474316,4,1869851741257474316,1709643272,False,1,0,0.0,0.0
2,1,25,1,1,66de65a4-0aca-11e7-82f6-3863bb44ef7c,3,3423,1709643272,False,1,0,0.0,0.0
11,1,8,1,0,45e8c326-b12d-4be6-b040-bb6de9986d25,2,3845,1709643272,False,1,0,0.0,0.0
1,1,20,1,0,844c68cc-19f0-474a-86d3-4af170117aae,0,4614,1709643272,False,1,0,0.0,0.0
6,1,11,1,3,4281e975-6bc2-483f-9e4a-f7c09b67ed28,2,4747,1709643272,False,1,0,0.0,0.0
19,1,15,1,0,a1acdab2-29c7-4956-8b2e-24b39dc2ff13,5,4981,1709643272,False,1,1,0.0,0.0
13,1,5,1,7,66dcc30b-0aca-11e7-82f6-3863bb44ef7c,1,3054,1709643272,False,1,0,0.0,0.0
5,1,11,1,1,b0239a13-649a-4d31-aa04-56b8aaeba4d4,2,4800,1709643272,False,1,0,0.0,0.0
3,1,15,1,2,d8673258-9513-4ed2-86bf-bef62e7e4e30,1,3952,1709643272,False,1,0,0.0,0.0
8,1,13,1,1,bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,1,4326,1709643272,False,1,1,0.0,0.0
3,1,16,1,0,c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,1,4926,1709643272,False,1,0,0.0,0.0
34,1,5,1,13,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,2,513,1709643273,False,1,0,0.0,0.0
10,1,10,1,6,35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,0,4349,1709643277,False,1,0,0.0,0.0
13,1,5,1,4,74feba30-26a5-4949-b3a0-d6e13ba1a20c,1,3857,1709643277,False,1,0,0.0,0.0
17,1,0,1,1,a8560d28-9ee1-4af4-9180-7e9c4dd0d147,2,4101,1709643276,False,1,0,0.0,0.0
44,1,10,1,5,66db74a5-0aca-11e7-82f6-3863bb44ef7c,1,313,1709643276,False,1,0,0.0,0.0
10,1,10,1,0,1893542109140147108,1,1893542109140147108,1709643276,False,1,0,0.0,0.0
57,1,52,1,6,66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,2,468,1709643277,False,1,0,0.0,0.0
6,1,13,1,3,96878d29-481d-48dc-bcdc-a5f1ce88c76d,1,4894,1709643275,False,1,0,0.0,0.0
31,1,11,1,4,66dd1846-0aca-11e7-82f6-3863bb44ef7c,5,3101,1709643275,False,1,0,0.0,0.0
8,1,11,1,5,a2f71eea-05a2-4fe7-99ab-f74535c880ae,4,3571,1709643275,False,1,0,0.0,0.0
6,1,14,1,4,66dd546c-0aca-11e7-82f6-3863bb44ef7c,2,3179,1709643276,False,1,1,0.0,0.0
4,1,19,1,0,1840540966407039246,0,1840540966407039246,1709643274,False,1,0,0.0,0.0
17,1,3,1,5,0c106e83-c47a-4233-b5e4-62bbb75d0bed,1,4152,1709643275,False,1,0,0.0,0.0
23,1,8,1,0,d1138533-504c-4d29-b71c-299e1d31f159,8,4481,1709643278,False,1,0,0.0,0.0
18,1,7,1,0,648e09b6-95c2-40d3-9dac-a43f22eccf38,1,3934,1709643278,False,1,0,0.0,0.0
14,1,4,1,0,b9d3134b-697f-4a0f-b90f-d95f6c69ffda,2,4992,1709643279,False,1,1,0.0,0.0
29,1,4,1,13,ca4e4962-2169-4559-8f60-b05ab7809750,1,3630,1709643273,False,1,0,0.0,0.0
10,1,8,1,4,387e2863-83ad-4589-8004-794a7b624801,1,3515,1709643289,False,1,0,0.0,0.0
2,1,26,1,1,b506be9e-45d3-43d1-a262-27d8fa91e974,1,3516,1709643289,False,1,1,0.0,0.0
21,1,1,1,5,5780ae63-54e5-48e3-a00c-9c403cb75401,1,4410,1709643289,False,1,0,0.0,0.0
15,1,5,1,1,002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,1,3968,1709643289,False,1,0,0.0,0.0
14,1,1,1,0,79c4a612-a5df-4814-9e6b-6305da61ebc4,6,4086,1709643289,False,1,0,0.0,0.0
10,1,8,1,10,623c9658-5544-4254-847e-738763cf45a3,1,4765,1709643289,False,1,0,0.0,0.0
9,1,10,1,4,158e7752-27e2-4912-be0b-eb15405aa096,1,4467,1709643292,False,1,0,0.0,0.0
22,1,4,1,1,66dbc60f-0aca-11e7-82f6-3863bb44ef7c,1,353,1709643292,False,1,0,0.0,0.0
6,1,16,1,4,1860189813948384088,3,1860189813948384088,1709643292,False,1,0,0.0,0.0
60,1,55,1,3,66dbe848-0aca-11e7-82f6-3863bb44ef7c,5,386,1709643293,False,1,0,0.0,0.0
16,1,8,1,6,66dc252e-0aca-11e7-82f6-3863bb44ef7c,1,460,1709643293,False,1,0,0.0,0.0
8,1,9,1,4,45865207-8700-4ef2-99ed-b08889ef0250,5,4309,1709643291,False,1,0,0.0,0.0
2,1,18,1,1,afc79a38-e26d-48f7-94e4-d0aca8fd1c49,0,4797,1709643291,False,1,0,0.0,0.0
23,1,13,1,22,66de099d-0aca-11e7-82f6-3863bb44ef7c,2,3328,1709643291,False,1,1,0.0,0.0
13,1,6,1,3,fe93b3ae-1d86-4ee9-9eb6-9e11808966aa,3,3614,1709643288,False,1,0,0.0,0.0
8,1,18,1,0,f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,4,3649,1709643288,False,1,0,0.0,0.0
2,1,22,1,1,e1886e7a-62b1-4359-9835-8ab5a16371ae,0,4622,1709643288,False,1,0,0.0,0.0
13,1,33,1,12,66dc21d4-0aca-11e7-82f6-3863bb44ef7c,4,456,1709643290,False,1,1,0.0,0.0
18,1,1,1,1,9a52fbc1-d87a-4a65-941d-12fd55dbcdde,2,3756,1709643290,False,1,0,0.0,0.0
8,1,14,1,0,bfbd1f09-afd2-49d2-8674-3a07b3c929a4,1,3768,1709643291,False,1,0,0.0,0.0
9,1,11,1,0,993fc83f-52c6-43f4-bb49-4abe4ad48150,2,4408,1709643287,False,1,1,0.0,0.0
17,1,2,1,3,1828966363527611286,0,1828966363527611286,1709643287,False,1,0,0.0,0.0
13,1,3,1,1,66ddee56-0aca-11e7-82f6-3863bb44ef7c,5,3315,1709643287,False,1,1,0.0,0.0
15,1,17,1,8,0b94cc1e-2327-4679-99d9-3b21ddc02051,1,4024,1709643287,False,1,1,0.0,0.0
48,1,7,1,1,66dbe8d6-0aca-11e7-82f6-3863bb44ef7c,1,387,1709643295,False,1,0,0.0,0.0
47,1,7,1,14,66dc7a7d-0aca-11e7-82f6-3863bb44ef7c,6,509,1709643295,False,1,0,0.0,0.0
7,1,11,1,0,1840541082023453122,4,1840541082023453122,1709643295,False,1,0,0.0,0.0
3,1,16,1,3,e5b2a7ce-d867-465b-8446-743e00617068,1,4789,1709643295,False,1,0,0.0,0.0
5,1,15,1,2,66dce567-0aca-11e7-82f6-3863bb44ef7c,3,3070,1709643295,False,1,0,0.0,0.0
36,1,60,1,33,66dc748f-0aca-11e7-82f6-3863bb44ef7c,1,497,1709643296,False,1,0,0.0,0.0
36,1,9,1,14,55f6b830-e43e-4227-bfc7-683465236d94,2,4830,1709643296,False,1,0,0.0,0.0
15,1,8,1,6,66dbeded-0aca-11e7-82f6-3863bb44ef7c,0,396,1709643297,False,1,2,0.0,0.0
18,1,25,1,3,66db2d2b-0aca-11e7-82f6-3863bb44ef7c,5,143,1709643297,False,1,1,0.0,0.0
0,1,22,1,0,dad3b7df-ec40-4d54-bfdb-5e82be84d742,0,4427,1709643298,False,1,0,,
0,1,19,1,0,7a8b474b-7577-4316-a192-d57576d194a3,1,4805,1709643293,False,1,1,0.0,0.0
3,1,13,1,2,c0e0e578-8ce8-4c9d-be47-b902d8a41050,3,4211,1709643293,False,1,0,0.0,0.0
56,1,2,1,0,66db2db5-0aca-11e7-82f6-3863bb44ef7c,0,144,1709643294,False,1,0,0.0,0.0
3,1,15,1,1,1318e05a-2506-43c6-b49d-4c1f7f69a267,1,3872,1709643294,False,1,0,0.0,0.0
4,1,12,1,3,b608193c-46ae-4b61-9e7a-4671e7c3b96e,4,4204,1709643294,False,1,0,0.0,0.0
20,1,0,1,3,1796642668661690940,0,1796642668661690940,1709643294,False,1,0,0.0,0.0
39,1,10,1,1,3eed817a-63e5-424b-8ed3-c809db5488f7,4,4975,1709643299,False,1,0,0.0,0.0
63,0,0,0,1,66de5613-0aca-11e7-82f6-3863bb44ef7c,2,3410,1709643299,False,1,0,0.0,0.0
1,1,18,1,0,f4f9a09c-010c-430c-a766-3390c44b4962,1,4563,1709643300,False,1,0,0.0,0.0
3,1,16,1,0,c63e9937-cadb-4813-aee3-5fd3fcc93767,1,4887,1709643300,False,1,0,0.0,0.0
20,1,6,1,5,a0eec052-257a-4c79-8171-6e2ad9864ad0,3,4110,1709643300,False,1,0,0.0,0.0
34,1,39,1,3,66dc1c5c-0aca-11e7-82f6-3863bb44ef7c,5,446,1709643296,False,1,0,0.0,0.0
17,1,2,1,1,787fe4b2-6029-4f71-917e-892479d8d64e,0,4823,1709643296,False,1,0,0.0,0.0
11,1,9,1,5,42032bf9-4599-4035-bc01-c80bec1a7122,1,3603,1709643296,False,1,0,0.0,0.0
29,1,5,1,2,4b67c6e0-d603-4fbc-afbe-0b8952f4f7af,3,4125,1709643296,False,1,0,0.0,0.0
14,1,5,1,2,66dc4599-0aca-11e7-82f6-3863bb44ef7c,4,481,1709643296,False,1,0,0.0,0.0
12,1,10,1,1,1861271680294357158,1,1861271680294357158,1709643297,False,1,0,0.0,0.0
2,1,16,1,1,1869753812884512816,2,1869753812884512816,1709643294,False,1,0,0.0,0.0
16,1,2,1,1,b62bcd96-c2db-447c-bdd5-d3c18f174858,0,5066,1709643294,False,1,0,0.0,0.0
12,1,6,1,1,be2bdee1-e3e9-45cc-94f0-2ba81a722ba3,2,4664,1709643294,False,1,0,0.0,0.0
3,1,13,1,1,e34bb92f-6911-449a-999b-5bc80e0322fe,3,4893,1709643295,False,1,0,0.0,0.0
10,1,11,1,3,dfad8e49-7e1b-4376-90b4-7a449319f294,0,4783,1709643300,False,1,0,0.0,0.0
9,1,49,1,6,e58234a3-5b23-427e-948f-c1e4571b2bfa,2,3714,1709643301,False,1,0,0.0,0.0
4,1,17,1,4,e612122d-e0fd-4ebf-8d51-0f48f9d1b580,2,3760,1709643301,False,1,0,0.0,0.0
25,1,12,1,1,1786697003367719132,3,1786697003367719132,1709643301,False,1,0,0.0,0.0
3,1,19,1,0,66de5095-0aca-11e7-82f6-3863bb44ef7c,1,3405,1709643298,False,1,0,0.0,0.0
7,1,10,1,5,82dd89f6-1e5a-4a8f-8660-13cb64349e94,2,4163,1709643298,False,1,0,0.0,0.0
10,1,16,1,8,43f3d3c7-46b0-4812-879d-15afe8804c5f,0,3646,1709643298,False,1,0,0.0,0.0
10,1,7,1,6,5db1fefa-0f10-4c58-a7ce-113f3164ced8,2,3557,1709643298,False,1,0,0.0,0.0
12,1,10,1,9,66dc192f-0aca-11e7-82f6-3863bb44ef7c,1,443,1709643299,False,1,0,0.0,0.0
5,1,34,1,1,66dde8ac-0aca-11e7-82f6-3863bb44ef7c,1,3302,1709643299,False,1,0,0.0,0.0
12,1,37,1,9,66dbc551-0aca-11e7-82f6-3863bb44ef7c,3,352,1709643299,False,1,0,0.0,0.0
30,1,23,1,16,88e64257-298c-4b8d-8886-77b9b66dcec1,2,4235,1709643300,False,1,0,0.0,0.0
9,1,18,1,7,956e9f8d-d23a-4a0e-bf28-84180e818af7,0,5000,1709643305,False,1,0,0.0,0.0
17,1,0,1,9,594b4656-9d83-4301-8967-3b92c126531c,5,3551,1709643305,False,1,0,0.0,0.0
16,1,2,1,4,1861683496445528180,1,1861683496445528180,1709643305,False,1,0,0.0,0.0
20,1,3,1,2,0a5fac5b-4184-4716-b626-de9972705ea6,1,5079,1709643305,False,1,0,0.0,0.0
27,1,13,1,16,b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,2,3697,1709643305,False,1,0,0.0,0.0
15,1,22,1,1,eafa19ed-88c2-4efc-bd73-3961f85b6063,6,3708,1709643308,False,1,0,0.0,0.0
22,1,5,1,0,d5d589e6-457f-4cd4-bf78-59165dce28b2,0,3778,1709643308,False,1,0,0.0,0.0
21,1,0,1,8,1848242058183072050,0,1848242058183072050,1709643308,False,1,0,0.0,0.0
2,1,24,1,0,66dded7a-0aca-11e7-82f6-3863bb44ef7c,1,3313,1709643309,False,1,1,0.0,0.0
20,1,7,1,17,66ddede1-0aca-11e7-82f6-3863bb44ef7c,5,3314,1709643302,False,1,0,0.0,0.0
13,1,6,1,10,26176e86-8362-4c91-a693-6aa3f9ce0b73,1,3673,1709643302,False,1,0,0.0,0.0
2,1,74,1,0,66db473c-0aca-11e7-82f6-3863bb44ef7c,1,267,1709643303,False,1,0,0.0,0.0
20,1,0,1,8,23bc4d9b-1ec2-45fb-9228-e41517346b24,0,4444,1709643303,False,1,0,0.0,0.0
10,1,9,1,6,062ffe5a-aa91-412d-8210-23d562c7e7f8,0,4819,1709643303,False,1,0,0.0,0.0
0,1,16,1,0,be8e6f1c-e8b5-40bd-896d-423052ba3bbc,0,3897,1709643303,False,1,0,,
34,1,2,1,0,66dd1585-0aca-11e7-82f6-3863bb44ef7c,2,3096,1709643303,False,1,0,0.0,0.0
20,1,3,1,1,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,0,4745,1709643301,False,1,0,0.0,0.0
12,1,8,1,0,0f536c08-dde3-40af-a66d-1fe1e7edecd2,1,4081,1709643302,False,1,0,0.0,0.0
16,1,9,1,9,668ef22c-4665-4f42-bf6a-ab9e8a2899b1,2,3535,1709643302,False,1,0,0.0,0.0
7,1,20,1,1,2b54cb2c-31be-4620-a13c-0fa72b58c90a,0,3582,1709643302,False,1,0,0.0,0.0
20,1,3,1,3,36b55a0f-e55d-4849-859a-09b3273fb782,1,4369,1709643306,False,1,0,0.0,0.0
1,1,16,1,1,4c3b6e25-b0c2-4a3f-b07e-cd60cd1b0ac0,2,4498,1709643306,False,1,0,0.0,0.0
11,1,8,1,0,d7d297fd-36dc-42f2-8e3b-24b1003be874,0,4325,1709643306,False,1,0,0.0,0.0
5,1,36,1,5,821b19c1-ab13-4482-9580-770288a377a7,2,4058,1709643307,False,1,0,0.0,0.0
12,1,8,1,3,94f77501-32e5-4539-90c6-82d4198f7991,3,4595,1709643307,False,1,1,0.0,0.0
2,1,18,1,1,1841240663447542046,0,1841240663447542046,1709643304,False,1,0,0.0,0.0
4,1,15,1,4,203d7b9a-8666-4af1-81c7-f9fc36aa0952,1,4129,1709643307,False,1,0,0.0,0.0
16,1,19,1,3,66db88f5-0aca-11e7-82f6-3863bb44ef7c,4,323,1709643307,False,1,0,0.0,0.0
0,1,18,1,0,9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,1,5006,1709643307,False,1,0,0.0,0.0
24,1,48,1,8,66de2556-0aca-11e7-82f6-3863bb44ef7c,6,3372,1709643308,False,1,0,0.0,0.0
23,1,30,1,15,5c3c345d-1975-400d-a9d8-18815816886e,2,5069,1709643314,False,1,1,0.0,0.0
13,1,71,1,2,66dc2172-0aca-11e7-82f6-3863bb44ef7c,2,455,1709643314,False,1,0,0.0,0.0
9,1,10,1,1,285ad3c2-3ffe-45bb-8765-9c20a69641a6,0,3811,1709643315,False,1,0,0.0,0.0
21,1,4,1,4,1786375069262703476,4,1786375069262703476,1709643314,False,1,2,0.0,0.0
2,1,17,1,1,085da8d4-9465-46f0-82d1-10c9c9177d64,0,4934,1709643315,False,1,0,0.0,0.0
20,1,5,1,4,1851674145014649512,2,1851674145014649512,1709643315,False,1,0,0.0,0.0
2,1,20,1,0,1885439359712500016,0,1885439359712500016,1709643315,False,1,0,0.0,0.0
2,1,14,1,0,88ee054e-bdeb-4305-8f3b-76eb964f2c84,1,3903,1709643315,False,1,0,0.0,0.0
17,1,14,1,8,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,3,502,1709643315,False,1,1,0.0,0.0
41,1,24,1,19,90c35466-db3c-4b0d-993e-6e92883773b4,7,3746,1709643315,False,1,0,0.0,0.0
19,1,13,1,4,0e003543-3656-448f-8a93-029d265f2e26,3,3521,1709643316,False,1,0,0.0,0.0
22,1,17,1,8,66db7637-0aca-11e7-82f6-3863bb44ef7c,1,316,1709643316,False,1,1,0.0,0.0
39,1,3,1,4,c2800791-1911-4f2b-8fc7-bed280c557c0,3,4875,1709643316,False,1,0,0.0,0.0
10,1,21,1,9,66dde845-0aca-11e7-82f6-3863bb44ef7c,6,3301,1709643315,False,1,0,0.0,0.0
26,1,6,1,8,66de2a00-0aca-11e7-82f6-3863bb44ef7c,4,3379,1709643315,False,1,0,0.0,0.0
1,1,15,1,1,c46a2889-258b-4fc5-a452-1d4e7dfe683a,3,4138,1709643316,False,1,0,0.0,0.0
15,1,7,1,4,1aa5c287-0f0d-4697-ba4b-4f2daa6b2adf,1,3497,1709643316,False,1,0,0.0,0.0
17,1,5,1,5,66dea674-0aca-11e7-82f6-3863bb44ef7c,0,3456,1709643316,False,1,0,0.0,0.0
9,1,9,1,3,1b22c037-207d-454a-90aa-8f22d0a8a7e3,5,4011,1709643316,False,1,0,0.0,0.0
70,1,3,1,38,2c321ea3-e1dd-4d32-be70-bd158fe1f568,5,4238,1709643316,False,1,0,0.0,0.0
1,1,15,1,1,eb41a103-0196-4f19-a440-256167191a7d,1,4570,1709643317,False,1,0,0.0,0.0
2,1,22,1,0,1845676816555735590,0,1845676816555735590,1709643317,False,1,0,0.0,0.0
27,1,1,1,0,15cb007b-bfca-4ad7-bfc6-44bf3d36785a,1,4496,1709643317,False,1,0,0.0,0.0
41,1,4,1,1,66db7152-0aca-11e7-82f6-3863bb44ef7c,3,308,1709643317,False,1,0,0.0,0.0
5,1,17,1,2,cad68b8c-6d68-4c5f-88fe-b1aa3e40727a,1,5034,1709643317,False,1,0,0.0,0.0
29,1,20,1,23,66db3273-0aca-11e7-82f6-3863bb44ef7c,2,161,1709643317,False,1,0,0.0,0.0
1,1,25,1,1,df243d7f-e6ae-435c-9895-aecbcff9cada,1,3977,1709643317,False,1,0,0.0,0.0
3,1,16,1,0,4034789e-b70d-4aae-bf18-3ed37a4d751f,0,4276,1709643317,False,1,0,0.0,0.0
17,1,9,1,9,66db5c14-0aca-11e7-82f6-3863bb44ef7c,2,270,1709643317,False,1,0,0.0,0.0
36,1,8,1,28,66db4671-0aca-11e7-82f6-3863bb44ef7c,3,265,1709643317,False,1,0,0.0,0.0
14,1,41,1,12,66de8a86-0aca-11e7-82f6-3863bb44ef7c,2,3443,1709643318,False,1,0,0.0,0.0
16,1,2,1,6,d7904cd0-4b1b-47d0-8103-937bcf5ff845,2,3607,1709643318,False,1,0,0.0,0.0
21,1,12,1,0,66dde914-0aca-11e7-82f6-3863bb44ef7c,2,3303,1709643318,False,1,0,0.0,0.0
17,1,3,1,3,66de4594-0aca-11e7-82f6-3863bb44ef7c,3,3391,1709643318,False,1,0,0.0,0.0
2,1,23,1,0,1836581807397045112,0,1836581807397045112,1709643318,False,1,0,0.0,0.0
0,0,0,0,0,1913995167022829826,0,1913995167022829826,86400,False,0,0,,
33,1,13,1,14,ab5585c8-c2cf-4bab-96cf-d02eced4f6e3,0,3689,1709643199,False,1,0,0.0,0.0
17,1,14,1,3,1786698815186893280,3,1786698815186893280,1709643200,False,1,1,0.0,0.0
16,1,3,1,6,18d980e5-ba08-4bc3-832e-03eb71865768,3,4678,1709643201,False,1,1,0.0,0.0
5,1,14,1,0,720c0d64-7828-4dba-bff9-4d99f4e3a9fc,1,3832,1709643201,False,1,0,0.0,0.0
5,1,13,1,1,66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,3,3047,1709643200,False,1,0,0.0,0.0
13,1,6,1,0,09b00240-4c2a-4900-9d09-f13344461c02,0,4759,1709643200,False,1,0,0.0,0.0
6,1,9,1,1,aa8270ec-4441-47d2-854b-5852e65fae66,2,4612,1709643202,False,1,0,0.0,0.0
12,1,8,1,1,1835249854657874848,0,1835249854657874848,1709643203,False,1,0,0.0,0.0
21,1,1,1,0,5b0b689f-9bd2-4743-b4cc-d4629a9a709b,0,4392,1709643212,False,1,0,0.0,0.0
17,1,1,1,0,8dc8c0b3-4d70-40fe-a75a-86e30ecb676b,2,4364,1709643212,False,1,0,0.0,0.0
3,1,13,1,3,1861678334367176730,2,1861678334367176730,1709643213,False,1,0,0.0,0.0
14,1,6,1,1,1882736039096477712,1,1882736039096477712,1709643213,False,1,0,0.0,0.0
18,1,9,1,0,b200a8bf-2d79-4511-9a16-ac41e7245622,0,4418,1709643212,False,1,0,0.0,0.0
16,1,9,1,12,66de27da-0aca-11e7-82f6-3863bb44ef7c,1,3378,1709643212,False,1,0,0.0,0.0
7,1,23,1,0,344064f8-e82f-40fb-b235-aff506b77ae5,0,3900,1709643212,False,1,0,0.0,0.0
11,1,10,1,3,05969d95-8a64-4007-abf1-afb847f2d426,3,4140,1709643212,False,1,0,0.0,0.0
20,1,1,1,0,be324766-f32d-471e-99fd-b369974f4b29,6,4476,1709643216,False,1,0,0.0,0.0
29,1,0,1,19,9e9acfaf-0bbf-4bc2-a825-b2befb6bee55,3,4301,1709643216,False,1,0,0.0,0.0
9,1,55,1,7,904930bd-2671-4695-9c1a-8a894b041129,3,4232,1709643216,False,1,0,0.0,0.0
9,1,48,1,0,66dbc6ae-0aca-11e7-82f6-3863bb44ef7c,5,354,1709643216,False,1,1,0.0,0.0
28,1,2,1,0,1851955603137491568,3,1851955603137491568,1709643216,False,1,0,0.0,0.0
16,1,1,1,2,10c13fe2-34cb-4aff-bea1-4f5ce877769b,2,3930,1709643215,False,1,0,0.0,0.0
0,1,30,1,0,c9c09ed0-0a52-4d6a-a999-b0848874e51f,0,4068,1709643214,False,1,0,,
10,1,8,1,0,533f25a0-514f-456f-9d87-5fdcb4ee42f4,1,4844,1709643214,False,1,0,0.0,0.0
