num_bikes_available,num_docks_available,num_ebikes_available,station_id,num_bikes_disabled,last_reported,is_installed,num_docks_disabled,time,total_docks,per_num_docks_available,per_num_bikes_available,name,lat,lon,capacity_original,zipCode,capacity_zip_sum
7,16,6,625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,1,1709648372,1,0,2024-03-05 14:19:32,29,55.172413793103445,24.137931034482758,2 Ave & E 122 St,40.8006721,-73.9349,25,10035,556
7,51,4,e58234a3-5b23-427e-948f-c1e4571b2bfa,2,1709648372,1,0,2024-03-05 14:19:32,62,82.25806451612904,11.29032258064516,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,61,11211,967
12,8,0,0f536c08-dde3-40af-a66d-1fe1e7edecd2,1,1709648372,1,0,2024-03-05 14:19:32,20,40.0,60.0,Gerard Ave & E 165 St,40.83173,-73.922394,21,10452,570
6,14,0,4780d9d1-b886-4e72-9d18-cb152f73e10a,0,1709648372,1,0,2024-03-05 14:19:32,20,70.0,30.0,5 Av & W 139 St,40.815484,-73.935856,20,10037,178
25,12,0,1786697003367719132,2,1709648372,1,0,2024-03-05 14:19:32,37,32.432432432432435,67.56756756756756,N 5 St & Wythe Ave,40.718389,-73.961501,39,11249,722
8,5,1,f3b359e2-7983-4aaf-b6b0-e3b7d30816a4,5,1709648372,1,1,2024-03-05 14:19:32,14,35.714285714285715,57.14285714285714,George St & Wilson Ave,40.702997,-73.92997,19,11237,593
4,20,0,ee1ba75f-baf5-4852-929c-8b7ad310f55a,3,1709648372,1,0,2024-03-05 14:19:32,24,83.33333333333334,16.666666666666664,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,27,11385,909
0,23,0,1851254360969534132,1,1709648372,1,0,2024-03-05 14:19:32,23,100.0,0.0,Benham St & Roosevelt Ave,40.74841,-73.8751,24,11373,769
19,5,16,1875415144760576328,1,1709648372,1,0,2024-03-05 14:19:32,40,12.5,47.5,Naples Terrace & Godwin Terrace,40.87995,-73.90536,25,10463,446
1,20,0,c0a2d591-4eed-488b-b88b-0b23990e3756,0,1709648372,1,0,2024-03-05 14:19:32,21,95.23809523809523,4.761904761904762,E Burnside Ave & Ryer Ave,40.850535,-73.901318,21,10457,836
21,63,7,66dc2c78-0aca-11e7-82f6-3863bb44ef7c,0,1709648372,1,0,2024-03-05 14:19:32,91,69.23076923076923,23.076923076923077,Broadway & W 53 St,40.76344058,-73.98268129,85,10019,1746
16,7,1,627c77c0-0088-4ba8-ba66-73e0e3d3fe77,0,1709648372,1,0,2024-03-05 14:19:32,24,29.166666666666668,66.66666666666666,Decatur Ave & Oliver Pl,40.867,-73.8857764,23,10458,772
21,1,10,66dc79e6-0aca-11e7-82f6-3863bb44ef7c,2,1709648372,1,0,2024-03-05 14:19:32,32,3.125,65.625,W 46 St & 11 Ave,40.76341379,-73.99667444,25,10036,966
23,5,2,a617924a-31b7-45ed-8793-099b7274f34c,0,1709648373,1,0,2024-03-05 14:19:33,30,16.666666666666664,76.66666666666667,11 St & 43 Ave,40.7519071,-73.9479119,28,11101,1806
13,6,0,1846449740982645546,1,1709648373,1,0,2024-03-05 14:19:33,19,31.57894736842105,68.42105263157895,Brooklyn Ave & Lefferts Ave,40.662564,-73.945565,20,11225,718
19,14,4,88bf1344-354f-4699-bdbd-1c2584fc41ee,3,1709648373,1,0,2024-03-05 14:19:33,37,37.83783783783784,51.35135135135135,Motorgate,40.7639089,-73.9477213,36,10044,111
2,24,1,95a52ce4-3597-47d1-8d6f-427cb3b8ca6a,1,1709648373,1,0,2024-03-05 14:19:33,27,88.88888888888889,7.4074074074074066,W 165 St & Fort Washington Ave,40.84004,-73.942939,27,10032,512
3,22,0,653ba606-f397-41e6-adc4-f775bf2d0c9f,0,1709648373,1,0,2024-03-05 14:19:33,25,88.0,12.0,Herkimer St & New York Ave,40.67955,-73.94709,25,11216,583
48,14,4,33c533cd-5f0e-4c15-a00a-6a2bf1e2d077,0,1709648373,1,0,2024-03-05 14:19:33,66,21.21212121212121,72.72727272727273,Spring St & Hudson St,40.72583996792375,-74.0076532959938,63,10013,1239
16,2,1,a68acb0c-4244-416a-bf59-ca55d3120cdd,2,1709648373,1,0,2024-03-05 14:19:33,19,10.526315789473683,84.21052631578947,56 St & Arnold Ave,40.71484,-73.909,21,11378,497
7,15,5,3134c2d4-b090-4eb8-ab44-6f9622098f72,1,1709648373,1,0,2024-03-05 14:19:33,27,55.55555555555556,25.925925925925924,W 148 St & Amsterdam Ave,40.827075,-73.945909,23,10031,411
19,0,5,1864605386632012480,1,1709648373,1,0,2024-03-05 14:19:33,24,0.0,79.16666666666666,E 184 St & 3 Ave,40.85472,-73.89022,19,10458,772
1,19,1,d18512f9-52c8-4175-92b9-b6258dc30748,0,1709648373,1,0,2024-03-05 14:19:33,21,90.47619047619048,4.761904761904762,Park Pl & Buffalo Ave,40.67202,-73.92539,20,11213,698
7,26,2,ad17bd9a-735b-4a11-8ad3-dc7800e342af,1,1709648373,1,2,2024-03-05 14:19:33,35,74.28571428571429,20.0,Southpoint Park,40.75370225419114,-73.95865201950072,36,10044,111
4,22,0,36025f2c-ee4d-4c1a-832d-733cf37f98ef,3,1709648373,1,0,2024-03-05 14:19:33,26,84.61538461538461,15.384615384615385,Tiebout Ave & E Fordham Rd,40.861915,-73.894831,31,10458,772
19,5,1,16a4effc-282e-4053-b47b-31f734d50c08,3,1709648373,1,0,2024-03-05 14:19:33,25,20.0,76.0,E 123 St & Lexington Ave,40.8029263,-73.9379,27,10035,556
2,16,2,3d6b7c84-7e5a-454d-aa9d-c66eb92383be,3,1709648373,1,0,2024-03-05 14:19:33,20,80.0,10.0,Webb Ave & W 190 St,40.8660052,-73.904254892,22,10468,708
30,20,12,66dbecd0-0aca-11e7-82f6-3863bb44ef7c,0,1709648373,1,0,2024-03-05 14:19:33,62,32.25806451612903,48.38709677419355,E 9 St & Ave C,40.72521311,-73.97768752,50,10009,1560
9,10,5,062ffe5a-aa91-412d-8210-23d562c7e7f8,0,1709648373,1,0,2024-03-05 14:19:33,24,41.66666666666667,37.5,72 St & Woodside Ave,40.74288,-73.89283,19,11377,1095
47,7,9,66db74a5-0aca-11e7-82f6-3863bb44ef7c,1,1709648373,1,0,2024-03-05 14:19:33,63,11.11111111111111,74.60317460317461,Washington Ave & Park Ave,40.69610226,-73.96751037,55,11205,702
21,46,9,ca4795a2-6ab3-4597-bf59-f0155ac1637c,2,1709648373,1,0,2024-03-05 14:19:33,76,60.526315789473685,27.631578947368425,Ave A & E 11 St,40.72854745023944,-73.98175925016403,69,10009,1560
20,0,8,23bc4d9b-1ec2-45fb-9228-e41517346b24,0,1709648373,1,0,2024-03-05 14:19:33,28,0.0,71.42857142857143,Academy St & Nagle Ave,40.862562,-73.922661,20,10034,408
41,8,9,18fcd2c1-dc8b-4a52-9f18-e9b9003bbea5,3,1709648373,1,2,2024-03-05 14:19:33,58,13.793103448275861,70.6896551724138,Park Pl & Church St,40.71334184275907,-74.00935515761375,54,10007,547
7,13,0,1875395639434791520,0,1709648373,1,0,2024-03-05 14:19:33,20,65.0,35.0,Gleane St & Britton Ave,40.74646,-73.87996,20,11373,769
14,2,2,493e046c-5d62-4772-90c4-b6a9f4afcd39,3,1709648374,1,0,2024-03-05 14:19:34,18,11.11111111111111,77.77777777777779,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,19,11221,906
15,7,0,1a083890-e22b-4f81-8d98-567784034916,2,1709648374,1,0,2024-03-05 14:19:34,22,31.818181818181817,68.18181818181817,Cedar Ave & W Fordham Rd,40.86156,-73.91219,24,10468,708
27,69,4,66db32fb-0aca-11e7-82f6-3863bb44ef7c,3,1709648374,1,0,2024-03-05 14:19:34,100,69.0,27.0,E 47 St & 2 Ave,40.75323098,-73.97032517,102,10017,807
15,4,0,1828968691399885056,2,1709648374,1,0,2024-03-05 14:19:34,19,21.052631578947366,78.94736842105263,87 St & 30 Ave,40.76156,-73.88167,21,11369,564
0,40,0,66dbeb1b-0aca-11e7-82f6-3863bb44ef7c,3,1709648374,1,0,2024-03-05 14:19:34,40,100.0,0.0,Clark St & Henry St,40.69760127,-73.99344559,43,11201,2201
4,9,4,f681f980-185d-45b9-8490-bb2606624dd4,3,1709648374,1,0,2024-03-05 14:19:34,17,52.94117647058824,23.52941176470588,Goulden Ave & Bedford Park Blvd,40.87387,-73.89533,19,10468,708
66,10,0,66de25bd-0aca-11e7-82f6-3863bb44ef7c,2,1709648374,1,0,2024-03-05 14:19:34,76,13.157894736842104,86.8421052631579,3 St & 3 Ave,40.6750705,-73.98775226,79,11215,1088
14,4,5,5145ad1c-241f-4448-a742-739bd5c518c2,1,1709648374,1,0,2024-03-05 14:19:34,23,17.391304347826086,60.86956521739131,64 St & 51 Ave,40.73577,-73.90184,19,11377,1095
15,4,4,66dcf30d-0aca-11e7-82f6-3863bb44ef7c,5,1709648374,1,1,2024-03-05 14:19:34,23,17.391304347826086,65.21739130434783,Hope St & Union Ave,40.71167351,-73.95141312,25,11211,967
0,18,0,0cc38ba1-4625-4821-9a6f-e490525cbce2,1,1709648374,1,1,2024-03-05 14:19:34,18,100.0,0.0,Windsor Pl & 8 Ave,40.660906,-73.983074,20,11215,1088
1,19,1,c0f952d9-538e-4836-b936-fa97123cbf13,0,1709648374,1,0,2024-03-05 14:19:34,21,90.47619047619048,4.761904761904762,Knickerbocker Ave & Halsey St,40.693,-73.90824,19,11207,318
35,6,19,66dbc745-0aca-11e7-82f6-3863bb44ef7c,2,1709648374,1,0,2024-03-05 14:19:34,60,10.0,58.333333333333336,Bayard St & Baxter St,40.71602118,-73.99974372,43,10013,1239
6,12,5,89171660-8cef-443f-8f75-67503532d1ce,3,1709648374,1,0,2024-03-05 14:19:34,23,52.17391304347826,26.08695652173913,E 161 St & Park Ave,40.824811,-73.916407,21,10451,645
0,16,0,be8e6f1c-e8b5-40bd-896d-423052ba3bbc,0,1709648374,1,0,2024-03-05 14:19:34,16,100.0,0.0,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,17,11385,909
13,13,2,1899178885660253096,1,1709648374,1,0,2024-03-05 14:19:34,28,46.42857142857143,46.42857142857143,Borden Ave & 25 St,40.7396139,-73.945151,27,11101,1806
2,16,0,efa2a82f-eb4a-4b82-a602-6c42cb984101,1,1709648374,1,0,2024-03-05 14:19:34,18,88.88888888888889,11.11111111111111,Kingston Ave & Montgomery St,40.66481,-73.94269,19,11225,718
11,20,0,66dcecfa-0aca-11e7-82f6-3863bb44ef7c,2,1709648374,1,0,2024-03-05 14:19:34,31,64.51612903225806,35.483870967741936,Stagg St & Union Ave,40.70877084,-73.95095259,33,11211,967
10,8,7,b4974d89-932c-4a9f-a264-2ea0cf70613e,2,1709648375,1,0,2024-03-05 14:19:35,25,32.0,40.0,Pinehurst Ave & W 187 St,40.855331,-73.937878,20,10033,358
31,39,14,66dc7957-0aca-11e7-82f6-3863bb44ef7c,4,1709648375,1,0,2024-03-05 14:19:35,84,46.42857142857143,36.904761904761905,E 25 St & 2 Ave,40.73912601,-73.97973776,79,10010,792
14,42,13,66dd9fa6-0aca-11e7-82f6-3863bb44ef7c,5,1709648375,1,0,2024-03-05 14:19:35,69,60.86956521739131,20.28985507246377,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,62,10017,807
11,8,0,d7d297fd-36dc-42f2-8e3b-24b1003be874,0,1709648375,1,0,2024-03-05 14:19:35,19,42.10526315789473,57.89473684210527,21 Ave & 80 St,40.770888,-73.889914,19,11370,481
16,6,0,3a51a25f-3e9b-4aea-84ee-39e9a3acc7fd,1,1709648375,1,0,2024-03-05 14:19:35,22,27.27272727272727,72.72727272727273,Rogers Ave & Lincoln Rd,40.66127,-73.95352,23,11225,718
58,1,1,b7af52d2-fd23-4970-8513-be7c681480c4,0,1709648375,1,0,2024-03-05 14:19:35,60,1.6666666666666667,96.66666666666667,Adams St & Prospect St,40.70076308326151,-73.98869812488556,59,11201,2201
27,1,11,66de1f7f-0aca-11e7-82f6-3863bb44ef7c,5,1709648375,1,0,2024-03-05 14:19:35,39,2.564102564102564,69.23076923076923,E 102 St & Park Ave,40.7904828,-73.95033068,33,10029,639
22,1,1,66de103b-0aca-11e7-82f6-3863bb44ef7c,0,1709648375,1,0,2024-03-05 14:19:35,24,4.166666666666666,91.66666666666666,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369,23,11231,986
15,4,3,e10a6e12-d98c-4625-940a-9f83d9b2f6c4,2,1709648375,1,0,2024-03-05 14:19:35,22,18.181818181818183,68.18181818181817,20 Ave & 42 St,40.775415,-73.900063,21,11105,731
1,19,1,e9575102-1081-4c30-8d15-ea95913579e2,0,1709648375,1,0,2024-03-05 14:19:35,21,90.47619047619048,4.761904761904762,Bergen St & Buffalo Ave,40.6747,-73.92512,21,11213,698
12,6,1,16e17ca1-b2dc-47d0-8c8b-199cb4736fe7,1,1709648375,1,0,2024-03-05 14:19:35,19,31.57894736842105,63.1578947368421,Aqueduct Ave & W 190 St,40.8649213,-73.9024238,19,10468,708
2,27,0,42bf7170-61ab-44a0-aafe-1b89d7271718,0,1709648375,1,1,2024-03-05 14:19:35,29,93.10344827586206,6.896551724137931,Prospect Park SW & 10 Ave,40.659945,-73.977504,30,11215,1088
7,11,6,66dde69c-0aca-11e7-82f6-3863bb44ef7c,1,1709648375,1,0,2024-03-05 14:19:35,24,45.83333333333333,29.166666666666668,6 St & 7 Ave,40.6686627,-73.97988067,21,11215,1088
1,19,1,9be6c750-85b6-4e81-bace-1a8ffe941d7b,0,1709648375,1,0,2024-03-05 14:19:35,21,90.47619047619048,4.761904761904762,MacDougal St & Rockaway Ave,40.68018,-73.91136,20,11233,877
4,13,0,1828966227118051662,2,1709648375,1,0,2024-03-05 14:19:35,17,76.47058823529412,23.52941176470588,30 Ave & 70 St,40.76013,-73.89741,19,11370,481
18,4,2,517409d3-a94a-4140-a6de-ff0de9221ed2,1,1709648375,1,0,2024-03-05 14:19:35,24,16.666666666666664,75.0,Westchester Ave & E 156 St,40.817802,-73.905203,23,10455,464
5,16,4,8c700e85-cfdb-4eef-ba49-53bd69c004ed,1,1709648375,1,1,2024-03-05 14:19:35,25,64.0,20.0,Stockholm St & Wilson Ave,40.699304,-73.923044,23,11237,593
3,24,3,21361381-fd4a-44a4-bfa7-61f075192ce9,0,1709648375,1,0,2024-03-05 14:19:35,30,80.0,10.0,Cedar St & Myrtle Ave,40.697842,-73.926241,27,11221,906
16,1,8,594b4656-9d83-4301-8967-3b92c126531c,5,1709648375,1,0,2024-03-05 14:19:35,25,4.0,64.0,3 Ave & E 112 St,40.795508,-73.941606,23,10029,639
14,3,4,d7904cd0-4b1b-47d0-8103-937bcf5ff845,2,1709648375,1,0,2024-03-05 14:19:35,21,14.285714285714285,66.66666666666666,31 Ave & 14 St,40.7682,-73.9322662,19,11106,571
9,13,5,65a1b09d-560d-46bf-8f5d-7f59471a587e,0,1709648375,1,1,2024-03-05 14:19:35,27,48.148148148148145,33.33333333333333,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,23,10030,198
43,41,11,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,0,1709648375,1,0,2024-03-05 14:19:35,95,43.15789473684211,45.26315789473684,E 2 St & Ave C,40.7208736,-73.98085795,84,10009,1560
23,5,1,66dccc99-0aca-11e7-82f6-3863bb44ef7c,2,1709648376,1,0,2024-03-05 14:19:36,29,17.24137931034483,79.3103448275862,Union Ave & Wallabout St,40.70029511,-73.95032283,31,11206,831
2,23,2,66de1a1f-0aca-11e7-82f6-3863bb44ef7c,0,1709648376,1,0,2024-03-05 14:19:36,27,85.18518518518519,7.4074074074074066,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,25,10065,421
14,4,1,6d766daf-9298-4059-a329-1818582d495f,1,1709648376,1,0,2024-03-05 14:19:36,19,21.052631578947366,73.68421052631578,Borden Ave & Review Ave,40.73866345465306,-73.94093804061413,19,11101,1806
3,13,3,6dec8948-44c7-4085-9682-446a891feb42,1,1709648376,1,0,2024-03-05 14:19:36,19,68.42105263157895,15.789473684210526,Rogers Ave & Sterling St,40.6630619,-73.9538746,17,11225,718
2,18,1,1835246516012366338,2,1709648376,1,0,2024-03-05 14:19:36,21,85.71428571428571,9.523809523809524,93 St & Northern Blvd,40.7564,-73.87504,22,11372,601
2,14,2,324e55da-fec0-43a2-b622-27774381ab7f,3,1709648376,1,0,2024-03-05 14:19:36,18,77.77777777777779,11.11111111111111,Amsterdam Ave & W 131 St,40.816355,-73.954295,19,10027,668
1,21,0,1869439170989701358,1,1709648376,1,0,2024-03-05 14:19:36,22,95.45454545454545,4.545454545454546,Marcy Ave & Lynch St,40.702753,-73.953168,23,11206,831
4,30,3,c1c33a35-751f-4dd6-baef-82db46f7ab46,3,1709648376,1,0,2024-03-05 14:19:36,37,81.08108108108108,10.81081081081081,Henry St & Middagh St,40.7003,-73.991581,37,11201,2201
20,0,7,bf093f72-1d8d-44ae-91b5-e36958a27976,1,1709648376,1,0,2024-03-05 14:19:36,27,0.0,74.07407407407408,Page Pl & Grand Ave,40.71798,-73.91818,21,11378,497
27,6,13,ca4e4962-2169-4559-8f60-b05ab7809750,0,1709648376,1,0,2024-03-05 14:19:36,46,13.043478260869565,58.69565217391305,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,33,10026,386
33,0,6,73b403cf-86fd-4f93-a484-5cb06a2abeea,6,1709648376,1,0,2024-03-05 14:19:36,39,0.0,84.61538461538461,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,39,10011,1628
22,2,0,a2cf5872-bd4c-4311-832e-d62fd779ecc3,0,1709648376,1,1,2024-03-05 14:19:36,24,8.333333333333332,91.66666666666666,Parkside Ave & Flatbush Ave,40.65563,-73.95968,25,11226,713
6,19,0,1871698223344654662,0,1709648376,1,0,2024-03-05 14:19:36,25,76.0,24.0,Lee Ave & Taylor St,40.706732,-73.961241,25,11211,967
19,1,3,1794852638057746848,1,1709648376,1,0,2024-03-05 14:19:36,23,4.3478260869565215,82.6086956521739,63 St & Borden Ave,40.72655,-73.90321,21,11378,497
19,2,3,1815968237323833702,0,1709648376,1,0,2024-03-05 14:19:36,24,8.333333333333332,79.16666666666666,Brooklyn Ave & Beverley Rd,40.64575,-73.94331,21,11203,742
14,2,1,94771406-6712-4508-9392-11e9d90e1185,3,1709648376,1,0,2024-03-05 14:19:36,17,11.76470588235294,82.35294117647058,Fresh Pond Rd & Flushing Ave,40.72155,-73.90295,19,11378,497
2,17,2,311269f4-53dc-4f83-b26b-ecb6e8e160ed,1,1709648376,1,0,2024-03-05 14:19:36,21,80.95238095238095,9.523809523809524,Monroe St & Marcus Garvey Blvd,40.686722,-73.938988,20,11221,906
10,7,0,ebce9ecb-9678-4c42-89d7-08e54bc6fe90,2,1709648376,1,0,2024-03-05 14:19:36,17,41.17647058823529,58.82352941176471,Faile St & Garrison Ave,40.820578,-73.888271,19,10474,130
14,11,6,1859811213834095332,0,1709648376,1,0,2024-03-05 14:19:36,31,35.483870967741936,45.16129032258064,111 St & 53 Ave,40.74336,-73.85129,25,11368,996
5,16,2,1869753340438110380,1,1709648376,1,0,2024-03-05 14:19:36,23,69.56521739130434,21.73913043478261,Southern Blvd & E 187 St,40.8535,-73.88177,23,10458,772
1,23,1,1843486390605672640,1,1709648376,1,0,2024-03-05 14:19:36,25,92.0,4.0,Ithaca St & Baxter Ave,40.74638,-73.88322,25,11373,769
3,15,3,4efda436-cd19-4ec3-acc7-1a622f723264,0,1709648376,1,0,2024-03-05 14:19:36,21,71.42857142857143,14.285714285714285,Fulton St & Saratoga Ave,40.67853,-73.91642,19,11233,877
65,1,2,66db89a3-0aca-11e7-82f6-3863bb44ef7c,4,1709648376,1,0,2024-03-05 14:19:36,68,1.4705882352941175,95.58823529411765,DeKalb Ave & Hudson Ave,40.689888,-73.981013,74,11201,2201
2,19,1,7155b0a6-2545-4b02-ae8c-9c0c4220f8c3,0,1709648377,1,0,2024-03-05 14:19:37,22,86.36363636363636,9.090909090909092,46 St & 6 Ave,40.645921,-74.005708,21,11220,832
3,37,3,66dc0e24-0aca-11e7-82f6-3863bb44ef7c,3,1709648377,1,0,2024-03-05 14:19:37,43,86.04651162790698,6.976744186046512,W 54 St & 9 Ave,40.76584941,-73.98690506,44,10019,1746
22,16,8,66dd4356-0aca-11e7-82f6-3863bb44ef7c,7,1709648377,1,0,2024-03-05 14:19:37,46,34.78260869565217,47.82608695652174,1 Ave & E 62 St,40.7612274,-73.96094022,45,10065,421
17,10,3,33af8810-cda5-4b61-9c38-0235f9d59aaa,2,1709648377,1,1,2024-03-05 14:19:37,30,33.33333333333333,56.666666666666664,36 St & 4 Ave,40.654144,-74.00422,30,11232,613
12,6,0,66de482a-0aca-11e7-82f6-3863bb44ef7c,1,1709648377,1,0,2024-03-05 14:19:37,18,33.33333333333333,66.66666666666666,Richards St & Delavan St,40.6794327,-74.00785041,19,11231,986
28,25,11,66db6cd4-0aca-11e7-82f6-3863bb44ef7c,2,1709648377,1,0,2024-03-05 14:19:37,64,39.0625,43.75,Ave D & E 3 St,40.72082834,-73.97793172,55,10009,1560
22,1,20,6b60bf55-3da4-439a-bde1-fc80be8623ba,1,1709648377,1,0,2024-03-05 14:19:37,43,2.3255813953488373,51.162790697674424,Fort Washington Ave & W 173 St,40.84522,-73.940493,24,10032,512
9,10,0,1791472779085971670,0,1709648377,1,0,2024-03-05 14:19:37,19,52.63157894736842,47.368421052631575,57 St & Woodside Ave,40.74578861252213,-73.9072778339874,19,11377,1095
12,8,2,94f77501-32e5-4539-90c6-82d4198f7991,3,1709648377,1,1,2024-03-05 14:19:37,22,36.36363636363637,54.54545454545454,Henry St & Remsen St,40.69400964865994,-73.99465128779411,24,11201,2201
1,19,1,7a725e59-49be-4c1d-9c3d-3b3a8ed1232f,3,1709648377,1,0,2024-03-05 14:19:37,21,90.47619047619048,4.761904761904762,50 St & 30 Ave,40.760083,-73.907107,23,11377,1095
26,8,11,cae4f2f4-9642-474c-95cc-6cc07592f120,1,1709648377,1,0,2024-03-05 14:19:37,45,17.77777777777778,57.77777777777777,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,37,11102,414
18,4,0,faf021ad-9de5-44bd-b7f5-48127e8d5fea,2,1709648377,1,0,2024-03-05 14:19:37,22,18.181818181818183,81.81818181818183,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,24,11211,967
3,17,2,ca843847-923a-40b7-80ca-c1c3fff6e818,0,1709648377,1,0,2024-03-05 14:19:37,22,77.27272727272727,13.636363636363635,Macombs Rd & W 175 St,40.848177,-73.916082,20,10453,633
5,13,4,1860187430946456420,2,1709648377,1,0,2024-03-05 14:19:37,22,59.09090909090909,22.727272727272727,E 176 St & Clinton Ave,40.84311,-73.89149,20,10457,836
2,14,2,db91c9e0-d80b-4cb4-9cc2-9453ec8fbeac,2,1709648377,1,1,2024-03-05 14:19:37,18,77.77777777777779,11.11111111111111,Grand Concourse & E Mount Eden Ave,40.84301,-73.91172,19,10457,836
9,12,4,1860189327773878824,4,1709648377,1,0,2024-03-05 14:19:37,25,48.0,36.0,Crotona Ave & E 183 St,40.85157,-73.88475,25,10457,836
14,9,2,b4a320d6-2611-4940-96ca-17fb297ec826,2,1709648377,1,0,2024-03-05 14:19:37,25,36.0,56.00000000000001,Sunken Meadow Comfort Station,40.79558,-73.91906,25,10035,556
1,22,1,1828967979464708718,0,1709648377,1,0,2024-03-05 14:19:37,24,91.66666666666666,4.166666666666666,87 St & Roosevelt Ave,40.74825,-73.87936,23,11372,601
14,0,2,29223935-a682-411c-9f25-577bbb9804fc,4,1709648377,1,1,2024-03-05 14:19:37,16,0.0,87.5,Knickerbocker Ave & Thames St,40.70539,-73.92976,20,11237,593
13,33,7,66ddb7bf-0aca-11e7-82f6-3863bb44ef7c,2,1709648377,1,1,2024-03-05 14:19:37,53,62.264150943396224,24.528301886792452,Montague St & Clinton St,40.6942715,-73.9923272,49,11201,2201
23,1,6,1822663143025657920,1,1709648377,1,0,2024-03-05 14:19:37,30,3.3333333333333335,76.66666666666667,Beverley Rd & Nostrand Ave,40.64507,-73.9488,25,11226,713
34,9,9,4168e5a4-c7ec-4045-bfc8-84ac5edbe845,0,1709648377,1,0,2024-03-05 14:19:37,52,17.307692307692307,65.38461538461539,E 1 St & Bowery,40.72486122254819,-73.99213135242462,44,10003,2245
29,0,15,833bc8bc-3c32-4481-9c14-9a88aa7accec,4,1709648377,1,0,2024-03-05 14:19:37,44,0.0,65.9090909090909,W 36 St & 9 Ave,40.75462324029105,-73.99516761302948,43,10018,841
38,17,32,412c1416-d15b-4e6a-9691-da4c3cc0d0d2,8,1709648377,1,0,2024-03-05 14:19:37,87,19.54022988505747,43.67816091954023,Bleecker St & Crosby St,40.72615604980408,-73.99510189890862,63,10012,719
4,20,2,54df610f-0e47-4958-98ca-37bb1b1c4dca,0,1709648377,1,0,2024-03-05 14:19:37,26,76.92307692307693,15.384615384615385,Convent Ave & W 151 St,40.82831,-73.942924,24,10031,411
22,2,7,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,1,1709648377,1,1,2024-03-05 14:19:37,31,6.451612903225806,70.96774193548387,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,28,11222,1314
7,14,3,8caf71df-76c3-43fb-be98-d555d2291460,6,1709648377,1,0,2024-03-05 14:19:37,24,58.333333333333336,29.166666666666668,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,27,11238,906
9,12,3,fe6f022b-7fdb-44fe-80bb-cbfc500959bf,2,1709648378,1,0,2024-03-05 14:19:38,24,50.0,37.5,W 140 St & Riverside Dr,40.824013,-73.954743,23,10031,411
14,27,12,821b19c1-ab13-4482-9580-770288a377a7,2,1709648378,1,0,2024-03-05 14:19:38,53,50.943396226415096,26.41509433962264,Madison Ave & E 51 St,40.75863,-73.97513,43,10022,791
3,17,1,1841240663447542046,0,1709648378,1,0,2024-03-05 14:19:38,21,80.95238095238095,14.285714285714285,72 St & Broadway,40.74751,-73.89372,20,11372,601
14,5,10,1877653505745721834,0,1709648378,1,0,2024-03-05 14:19:38,29,17.24137931034483,48.275862068965516,74 St & Woodside Ave,40.74325,-73.89079,19,11373,769
19,0,4,a37bd0e0-d1e9-4302-9ff7-286e415aff1c,0,1709648378,1,0,2024-03-05 14:19:38,23,0.0,82.6086956521739,58 St & 56 Dr,40.72419,-73.91244,19,11378,497
31,16,17,66db2e3a-0aca-11e7-82f6-3863bb44ef7c,7,1709648378,1,0,2024-03-05 14:19:38,64,25.0,48.4375,Hudson St & Reade St,40.71625008,-74.0091059,55,10013,1239
12,7,1,1786699974232881542,1,1709648378,1,0,2024-03-05 14:19:38,20,35.0,60.0,Greenpoint Ave & Monitor St,40.73224,-73.94383,20,11222,1314
35,2,0,66de1368-0aca-11e7-82f6-3863bb44ef7c,1,1709648378,1,0,2024-03-05 14:19:38,37,5.405405405405405,94.5945945945946,Pioneer St & Van Brunt St,40.679043,-74.011169,39,11231,986
47,7,4,a82599ce-99ca-4670-8053-baada198034a,5,1709648378,1,0,2024-03-05 14:19:38,58,12.068965517241379,81.03448275862068,E 9 St & 5 Ave,40.73275887045087,-73.99581670761108,59,10003,2245
13,15,10,943a1a27-1328-4823-8945-28d845280383,0,1709648378,1,0,2024-03-05 14:19:38,38,39.473684210526315,34.21052631578947,Isham St & Broadway,40.86788,-73.919685,29,10034,408
7,0,2,c1e24edf-7192-433f-8d38-be5b6b3647c5,0,1709648378,1,25,2024-03-05 14:19:38,9,0.0,77.77777777777779,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,29,10013,1239
