num_bikes_available;num_ebikes_available;station_id;legacy_id;num_docks_available;is_installed;num_docks_disabled;num_bikes_disabled;name;has_kiosk;lat;lon;capacity_original;zipCode;capacity_zip_sum;
18;10;138094a0-cd7d-4014-9b21-4fb2afd3980e;3520;2;1;0;7;Adam Clayton Powell Blvd & W 118 St;True;40.804.372;-73.951.475;27;10026;386;
8;2;72196024-6f2b-45cb-9764-609911c7dc0b;4683;36;1;1;7;Broadway & W 61 St;True;4.077.003.010.255.040;-739.819.684.624.672;52;10023;683;
17;3;0183d7d4-9e11-4429-94db-666a31239871;4015;12;1;0;2;W 155 St & Frederick Douglass Blvd;True;4.082.923;-73.936.996;31;10039;249;
17;1;66de06ef-0aca-11e7-82f6-3863bb44ef7c;3322;3;1;0;5;12 St & 4 Ave;True;40.668.603;-739.904.394;25;11215;1088;
4;2;66f68197-4897-4576-896a-48e0312104c5;3569;24;1;0;1;Franklin Ave & St Marks Ave;True;406.758.324;-739.561.677;29;11238;906;
5;0;66ddb7bf-0aca-11e7-82f6-3863bb44ef7c;3246;41;1;1;2;Montague St & Clinton St;True;406.942.715;-739.923.272;49;11201;2201;
2;2;66dbef85-0aca-11e7-82f6-3863bb44ef7c;399;28;1;0;9;Lafayette Ave & St James Pl;True;4.068.851.534;-739.647.628;39;11205;702;
20;1;e7739b9e-7cc6-4cbb-98d3-669b8e2ae98b;4802;2;1;0;0;57 St & 37 Ave;True;4.075.048;-7.390.513;22;11377;1095;
38;15;876683ce-9bce-4fad-8d1c-6b331fa07b5c;4728;6;1;0;2;Gramercy Park N & Gramercy Park E;True;4.073.795;-7.398.509;47;10003;2245;
10;1;1,83658E+18;1,83658E+18;11;1;0;1;Elmhurst Ave & Roosevelt Ave;True;4.074.864;-7.387.619;22;11372;601;
7;1;66dc28bd-0aca-11e7-82f6-3863bb44ef7c;464;69;1;0;1;E 56 St & 3 Ave;True;4.075.934.501;-7.396.759.673;79;10022;791;
5;1;30a75e12-5327-48f0-8155-3925aa934054;4375;16;1;0;1;57 St & 7 Ave;True;40.638.566;-74.010.147;22;11220;832;
36;4;66db6387-0aca-11e7-82f6-3863bb44ef7c;285;70;1;0;7;Broadway & E 14 St;True;4.073.454.567;-7.399.074.142;114;10003;2245;
19;7;eb6c2359-4825-4bf4-8f2d-8b6dd2bf4212;4700;17;1;0;2;E 7 St & Ave C;True;4.072.412.944.090.090;-7.397.901.266.813.270;38;10009;1560;
34;0;66dea4bf-0aca-11e7-82f6-3863bb44ef7c;3452;6;1;0;2;Bayard St & Leonard St;True;4.071.915.571.696.040;-7.394.885.390.996.930;43;11222;1314;
2;0;9790606b-a00d-4d5e-b6ec-abd11c9d25b3;4230;16;1;1;0;Charlotte St & Boston Rd;True;408.358.771;-738.931.428;19;10460;399;
30;18;66db8c10-0aca-11e7-82f6-3863bb44ef7c;325;4;1;0;1;E 19 St & 3 Ave;True;4.073.624.527;-7.398.473.765;35;10003;2245;
3;1;18267c09-1916-48d8-951c-caf88c89edd1;4159;9;1;0;7;3 Ave & E 172 St;True;40.839.586;-73.900.277;19;10457;836;
14;7;66de1af4-0aca-11e7-82f6-3863bb44ef7c;3357;19;1;0;1;W 106 St & Amsterdam Ave;True;408.008.363;-739.664.492.472;35;10025;806;
15;1;cae4f2f4-9642-474c-95cc-6cc07592f120;3721;17;1;0;3;31 St & Newtown Ave;True;407.675.487.799.971;-739.209.334.552.288;37;11102;414;
22;1;66de1295-0aca-11e7-82f6-3863bb44ef7c;3342;0;1;0;1;Pioneer St & Richards St;True;406.777.748;-740.094.613;23;11231;986;
1;0;98af0e1d-ea33-4c6e-95fe-97846e81081e;4294;19;1;0;1;76 St & 21 Ave;True;4.077.028;-73.893.675;21;11370;481;
3;0;fdf21800-6106-4739-b7d5-b379b19e5732;4913;17;1;1;0;Van Sinderen Ave & Atlantic Ave;True;4.067.621;-7.390.351;22;11207;318;
5;1;1,86019E+18;1,86019E+18;17;1;0;1;E 182 St & Park Ave;True;4.085.455;-7.389.507;23;10457;836;
3;0;b1f67e5c-7c26-4bf3-a90e-1500a3160d60;3843;14;1;1;3;Myrtle Ave & Grove St;True;4.069.905;-7.391.516;23;11237;593;
13;0;40042fb4-6ddd-4f74-bb52-5af3e4e08c8d;4666;9;1;0;1;Coffey St & Ferris St;True;4.067.818.387.977.640;-740.170.168.876.648;24;11231;986;
28;3;9459fca8-b044-4ed1-8f2c-c5db11ba868f;4568;3;1;0;1;Botanical Sq & Webster Ave;True;4.086.814;-7.388.145;32;10458;772;
27;22;412c1416-d15b-4e6a-9691-da4c3cc0d0d2;4300;26;1;0;9;Bleecker St & Crosby St;True;4.072.615.604.980.400;-7.399.510.189.890.860;63;10012;719;
4;4;c7be2714-14db-421f-a19e-f6a7bf6e8d26;4256;17;1;0;2;25 Ave & 41 St;True;40.767.666;-73.910.963;23;11103;436;
1;0;3134bce7-0bb9-4a45-9c87-60a8cb681d72;3863;15;1;0;2;Central Ave & Woodbine St;True;4.069.296;-7.391.605;18;11221;906;
2;1;65e7908a-a73e-4f8e-9967-0d0677f62bc4;4978;21;1;0;1;Knickerbocker Ave & Moffat St;True;40.690.434;-73.903.737;24;11207;318;
1;0;7dcc5a03-5997-4250-9207-fa8b6f027c86;3867;25;1;0;2;Somers St & Broadway;True;4.067.945;-7.390.474;29;11233;877;
6;5;9157a3bc-43fa-4221-8bb8-17273fc09540;4295;17;1;0;2;Ditmars Blvd & 79 St;True;40.768.728;-73.890.745;25;11370;481;
22;4;1,82266E+18;1,82266E+18;2;1;0;1;Beverley Rd & Nostrand Ave;True;4.064.507;-739.488;25;11226;713;
11;0;9505c2b7-0c3a-4791-8471-d2092a86291f;3804;7;1;0;4;Front St & Jay St;True;40.702.461;-73.986.842;24;11201;2201;
30;16;66dbf442-0aca-11e7-82f6-3863bb44ef7c;410;43;1;2;1;Suffolk St & Stanton St;True;4.072.066.442;-7.398.517.977;79;10002;1558;
8;3;b636a06c-c10e-417a-ac22-14cadb8f8993;4872;13;1;0;0;65 St & Otto Rd;True;4.070.389;-7.389.116;21;11385;909;
0;0;66de1b5b-0aca-11e7-82f6-3863bb44ef7c;3358;20;1;0;3;Garfield Pl & 8 Ave;True;406.711.978;-7.397.484.126;25;11215;1088;
11;1;3bf91ca1-14fd-4e51-858e-36a203f1af2a;4855;8;1;0;0;Grove St & Fresh Pond Rd;True;4.071.032;-7.389.955;19;11385;909;
4;2;b90574d1-e9e7-45be-8adb-e38cb285fea5;3590;15;1;0;0;Carroll St & Franklin Ave;True;406.679.411;-739.588;19;11225;718;
6;4;2c366f4b-8319-41bf-ab8e-2fba3a952feb;3785;44;1;1;3;W 42 St & 6 Ave;True;4.075.492;-7.398.455;55;10036;966;
5;5;4e1a13af-1c3b-48f2-8586-5edceea97d61;4251;13;1;0;3;Nelson Ave & 167 St;True;4.083.670.566.862.800;-7.392.608.866.095.540;21;10452;570;
5;0;6fefe1b3-5f0d-47aa-b1dd-cec211239950;4489;14;1;0;5;45 St & 4 Ave;True;40.649.145;-74.009.486;24;11220;832;
11;8;32d3adc3-c3dd-4a97-a4db-95d467f3c3aa;3545;21;1;0;0;Broadway & W 122 St;True;408.120.562;-739.612.547;33;10027;668;
25;13;66dbcb2f-0aca-11e7-82f6-3863bb44ef7c;362;28;1;1;3;Broadway & W 37 St;True;4.075.172.632;-7.398.753.523;57;10018;841;
5;1;1,84824E+18;1,84824E+18;15;1;0;0;42 Ave & 108 St;True;4.074.944;-7.385.792;20;11368;996;
2;2;d29ea280-8b64-4a35-b12b-245525ae2a3a;4687;47;1;0;2;W 48 St &  Rockefeller Plaza;True;4.075.776.935.448.300;-7.397.929.430.007.930;51;10036;966;
2;2;4fb1ee23-4511-47c4-8698-0c46673dc86c;4794;16;1;1;0;53 St & Roosevelt Ave;True;4.074.462;-7.391.143;21;11377;1095;
73;23;66dbf140-0aca-11e7-82f6-3863bb44ef7c;403;7;1;0;2;E 2 St & 2 Ave;True;4.072.502.876;-7.399.069.656;84;10003;2245;
0;0;1fba77e2-66ab-4e9c-9f9a-4ec4f11fd80b;4507;26;1;0;2;Echo Pl & Grand Concourse;True;40.849.955;-73.905.943;28;10453;633;
22;0;66dccc99-0aca-11e7-82f6-3863bb44ef7c;3065;6;1;0;2;Union Ave & Wallabout St;True;4.070.029.511;-7.395.032.283;31;11206;831;
20;11;d4c34830-972f-4cd1-81bb-071df209d065;4193;0;1;0;1;W 181 St & Riverside Dr;True;4.085.168;-7.394.186;21;10033;358;
19;3;66de4b0b-0aca-11e7-82f6-3863bb44ef7c;3397;10;1;1;2;Court St & Nelson St;True;406.763.947;-7.399.869.893;33;11231;986;
16;5;a5bd1f58-7df8-4df6-9636-372f1bc194be;4474;21;1;0;2;10 Ave & W 207 St;True;40.864.632;-73.918.598;39;10034;408;
4;1;6dec8948-44c7-4085-9682-446a891feb42;3604;12;1;0;1;Rogers Ave & Sterling St;True;406.630.619;-739.538.746;17;11225;718;
0;0;66de1a1f-0aca-11e7-82f6-3863bb44ef7c;3355;25;1;0;0;E 66 St & Madison Ave;True;4.076.800.889.305.940;-7.396.845.281.124.110;25;10065;421;
12;1;3fed8016-0be0-47f5-8663-2e850ec47288;4574;11;1;0;0;Bailey Ave & W 193 St;True;4.087.069;-7.390.678;23;10463;446;
5;4;f47c7f15-1c30-4199-a09f-134f0f0f684b;5001;19;1;0;0;Lafayette Ave & Stuyvesant Ave;True;406.919.925.157.634;-739.325.501.024.723;24;11221;906;
16;0;201edb67-d071-4b67-bafd-131e5c273e9f;3851;1;1;1;2;Metropolitan Ave & Stewart Ave;True;4.071.401;-7.392.793;20;11237;593;
8;1;89ff4db3-8a29-4565-a366-6fea4b3afc39;4460;10;1;0;1;Dyckman St & Henshaw St;True;40.867.357;-7.392.936;19;10034;408;
60;9;66dc0f1b-0aca-11e7-82f6-3863bb44ef7c;427;5;1;0;4;Bus Slip & State St;True;40.701.907;-74.013.942;69;10004;387;
1;0;ee70b21e-4a95-4bdf-802c-50f83a76971d;3847;22;1;0;2;Cedar St & Evergreen Ave;True;4.069.671;-7.392.807;25;11221;906;
29;16;1,7867E+18;1,7867E+18;0;1;1;1;Driggs Ave & S 2 St;True;40.712.628;-73.960.575;30;11211;967;
2;1;0e8bfd72-c494-4d3e-85e2-4f98b801fe3b;4994;17;1;0;0;Sterling Pl & Schenectady Ave;True;406.716;-7.393.378;21;11213;698;
19;1;1,84609E+18;1,84609E+18;2;1;0;0;Corona Ave & 92 St;True;407.424;-7.387.251;21;11373;769;
14;1;e25f8dee-c110-489f-a978-464ac5c84ca2;4663;12;1;1;1;Nevins St & Schermerhorn St;True;4.068.737.247.650.710;-7.398.176.059.126.850;28;11217;885;
21;1;f391a394-67f2-4dad-873c-c934a2d2a362;5051;1;1;0;0;Midwood St & Utica Ave;True;4.066.124;-7.393.164;22;11203;742;
14;0;57323c8c-6d00-4e09-b188-dc036388753f;5002;2;1;0;3;2 Ave & 44 St;True;4.065.230.357.303.060;-7.401.344.954.967.490;19;11232;613;
4;2;1,82897E+18;1,82897E+18;12;1;0;2;75 St & Northern Blvd;True;4.075.473;-738.918;18;11372;601;
0;0;3893eeef-06a8-47b1-95f2-a85454f7d5c9;4969;20;1;1;0;Bergen St & Troy Ave;True;4.067.524;-7.393.596;22;11213;698;
3;3;13b82a41-c25b-428f-a07b-5f5d8340c6f2;4513;12;1;0;3;Tiebout Ave & E 184 St;True;40.858.498;-7.389.637;18;10458;772;
62;11;66dc176f-0aca-11e7-82f6-3863bb44ef7c;439;11;1;0;4;E 4 St & 2 Ave;True;407.262.807;-7.398.978.041;78;10003;2245;
19;19;1,86461E+18;1,86461E+18;0;1;0;1;Sedgwick Ave & Giles Pl;True;4.088.111;-738.965;20;10463;446;
20;1;dfb8b9c8-3006-4b76-963a-95f7471dc0a8;4377;1;1;0;1;Dahill Rd & 12 Ave;True;40.646.037;-73.980.963;22;11218;736;
21;0;1,8178E+18;1,8178E+18;0;1;0;0;Parkside Ave & Parade Pl;True;406.532;-7.396.639;22;11218;736;
9;0;66dcc44a-0aca-11e7-82f6-3863bb44ef7c;3057;7;1;0;2;Kosciuszko St & Tompkins Ave;True;4.069.128.258;-739.452.416;18;11221;906;
8;4;2ec1235f-a043-4e3a-9ba1-56f7dd4624b7;3591;13;1;0;0;21 St & 31 Dr;True;407.659;-73.930.819;21;11106;571;
0;0;4bc6f4d0-edd5-4eb0-a704-f7ce0d693aac;4556;19;1;0;2;Grand Ave & W Fordham Rd;True;4.086.288;-7.390.316;22;10468;708;
43;11;1,7941E+18;1,7941E+18;0;1;0;2;South End Ave & Albany St;True;40.709.957;-74.016.538;45;10280;118;
4;1;3c5a8531-4eec-4695-b4f8-8a1158890e78;3817;12;1;0;1;Withers St & Kingsland Ave;True;4.071.773;-7.394.051;18;11211;967;
8;6;1abd4668-ed6b-4930-8177-17239ae75a9e;3902;11;1;0;0;Fairview Ave & Linden St;True;4.070.694;-7.390.632;19;11385;909;
17;1;1,83525E+18;1,83525E+18;8;1;0;0;Ditmars Blvd & 102 St;True;4.076.894;-7.386.832;25;11369;564;
4;3;5782a158-b596-4936-a451-32ccc131a57d;4966;15;1;0;0;Thomas S. Boyland St & Marion St;True;406.814.658.848.122;-7.391.415.685.415.260;19;11233;877;
16;14;99b7c9a5-9679-417f-b884-21c4b240aa99;4445;3;1;0;1;10 Ave & W 204 St;True;40.862.638;-7.392.006;20;10034;408;
19;2;66dd3cb4-0aca-11e7-82f6-3863bb44ef7c;3130;13;1;0;2;21 St & Queens Plaza North;True;4.075.325.964;-7.394.335.788;35;11101;1806;
11;1;8c2ed08f-1660-4db8-9168-4709427c23ed;3595;3;1;0;3;35 St & Broadway;True;40.760.339;-739.222.427;18;11106;571;
9;0;72719900-dd61-40bd-9f4a-40d70c47590c;4808;18;1;0;2;61 St & 39 Ave;True;407.471;-739.028;30;11377;1095;
1;1;a29b031a-9611-4b11-ad97-6d4da99b03ba;4562;22;1;0;2;Grand Concourse & E 196 St;True;4.086.767;-7.389.286;25;10458;772;
23;3;566935d6-4d66-4b42-9822-f2a816e357b9;3495;0;1;0;3;E 114 St & 1 Ave;True;407.945.663;-739.362.541;26;10029;639;
56;7;4e862dc1-0652-4f29-a26f-315d763df67d;4282;0;1;0;1;Washington St & Barrow St;True;4.073.191.132.323.170;-74.008.769.094.944;57;10014;1252;
9;1;1,82897E+18;1,82897E+18;10;1;0;0;23 Ave & 83 St;True;4.076.646;-7.388.674;19;11370;481;
2;2;3ac37967-e174-421a-bfeb-d02249fb1266;4401;21;1;0;2;55 St & 7 Ave;True;40.639.673;-74.008.957;25;11220;832;
7;3;081d243e-d75e-4e2a-bdae-a990b2397532;4888;13;1;3;0;Lewis Ave & Greene Ave;True;4.068.995;-739.365;23;11221;906;
28;7;66db460d-0aca-11e7-82f6-3863bb44ef7c;264;0;1;0;1;Maiden Ln & Pearl St;True;4.070.706.456;-7.400.731.853;29;10038;445;
8;4;914e3e7c-87da-4f52-aa03-5449c6361fa2;3612;6;1;0;1;30 Ave & 21 St;True;407.703.743;-739.286.078;15;11102;414;
4;3;1,82897E+18;1,82897E+18;17;1;0;1;85 St & Northern Blvd;True;4.075.601;-7.388.266;22;11370;481;
40;5;66dd1bf3-0aca-11e7-82f6-3863bb44ef7c;3107;6;1;0;3;Bedford Ave & Nassau Ave;True;4.072.311.651;-7.395.212.324;49;11222;1314;
12;4;1,80818E+18;1,80818E+18;19;1;0;0;Van Dam St & Meeker Ave;True;4.072.532;-739.368;31;11222;1314;
62;34;66dc7d58-0aca-11e7-82f6-3863bb44ef7c;514;8;1;1;4;12 Ave & W 40 St;True;4.076.087.502;-7.400.277.668;76;10018;841;
19;2;66dce660-0aca-11e7-82f6-3863bb44ef7c;3072;3;1;0;2;Leonard St & Boerum St;True;4.070.583.339;-7.394.644.578;24;11206;831;
7;5;1,86168E+18;1,86168E+18;9;1;0;3;Marble Hill Ave & W 227 St;True;4.087.655;-7.390.941;19;10463;446;
13;2;1,84609E+18;1,84609E+18;5;1;0;1;90 St & 51 Ave;True;4.073.937;-7.387.411;19;11373;769;
16;11;1,86168E+18;1,86168E+18;4;1;0;1;W 238 St & Tibbett Ave;True;4.088.602;-7.390.232;21;10463;446;
13;4;66de4336-0aca-11e7-82f6-3863bb44ef7c;3386;19;1;0;2;1 Pl & Clinton St;True;406.809.591;-7.399.905.709;34;11231;986;
6;0;fcb1c3a3-04b6-45cf-bc9a-deb71198804e;4604;14;1;0;0;Jerome Ave & W 184 St;True;40.860.814;-73.902.541;20;10468;708;
9;3;b53b5e8f-9503-48d1-b3e3-9347ecef38e2;3904;24;1;0;1;Wyckoff Ave & Gates Ave;True;40.699.871.408.829.800;-7.391.171.872.615.810;36;11237;593;
34;27;a6492ad5-d13e-48b0-a0d5-08e60ad93e53;4733;30;1;0;5;River Ter & Warren St;True;4.071.759.894.980.990;-7.401.587.963.104.240;69;10282;241;
45;11;66db281e-0aca-11e7-82f6-3863bb44ef7c;83;15;1;0;2;Atlantic Ave & Fort Greene Pl;True;4.068.382.604;-7.397.632.328;62;11217;885;
14;1;36d80620-9774-487e-8eb0-cf5f18a39321;4544;13;1;1;4;E 188 St & Creston Ave;True;40.861.669;-73.898.589;33;10468;708;
21;5;66dd1eb2-0aca-11e7-82f6-3863bb44ef7c;3112;9;1;0;3;Milton St & Franklin St;True;4.072.906;-7.395.779;33;11222;1314;
70;8;66dc462a-0aca-11e7-82f6-3863bb44ef7c;482;5;1;0;4;W 15 St & 7 Ave;True;4.073.935.542;-7.399.931.783;79;10011;1628;
38;3;9b0c2c99-214f-4e15-b476-1626c03a9e4e;4691;4;1;0;1;Washington St & Laight St;True;4.072.231;-740.106;43;10013;1239;
3;2;c9e76fa9-54e2-4161-9798-4787bf04217a;4902;14;1;0;2;Patchen Ave & Bainbridge St;True;4.068.143;-7.392.565;19;11233;877;
11;6;8c6cba48-d803-4a90-99f7-e06edcdbbf92;4321;8;1;0;3;21 Ave & Crescent St;True;40.780.478;-73.912.212;24;11105;731;
42;35;66dd4423-0aca-11e7-82f6-3863bb44ef7c;3144;2;1;0;0;E 81 St & Park Ave;True;4.077.677.702;-739.590.097;46;10028;392;
5;2;1,83525E+18;1,83525E+18;18;1;0;0;34 Ave & Junction Blvd;True;4.075.502;-7.387.285;23;11372;601;
23;7;66db4417-0aca-11e7-82f6-3863bb44ef7c;259;28;1;0;4;South St & Whitehall St;True;4.070.122.128;-7.401.234.218;55;10004;387;
1;0;178bad16-1b02-4264-94c0-a8fd0faa60fe;4403;33;1;0;0;59 St & 4 Ave;True;40.641.269;-74.017.651;35;11220;832;
17;11;44a43ebf-cacf-4251-9ceb-e1c331ef1673;4396;2;1;0;0;62 St & 4 Ave;True;40.639.859;-74.019.776;19;11220;832;
15;2;5fdf435f-6080-4b1d-966c-3b9d08450c4d;3929;1;1;0;3;Willis Ave & E 141 St;True;4.081.093;-73.921.606;19;10454;437;
56;19;93e2e1a5-49c5-41f8-a6bf-b399b6a5140d;3656;7;1;0;5;E 2 St & Ave A;True;4.072.307.749.068.670;-7.398.583.620.786.660;68;10009;1560;
3;1;0e240143-2f86-4754-8345-4994750d99f1;5041;16;1;0;1;Nostrand Ave & Rutland Rd;True;406.595;-7.395.041;20;11225;718;
24;4;66ddeb67-0aca-11e7-82f6-3863bb44ef7c;3308;1;1;0;2;Kane St & Clinton St;True;406.861.758;-7.399.645.295;27;11201;2201;
48;20;00d3e65e-b614-4408-aaa9-939ed96ce645;3739;2;1;0;3;Perry St & Greenwich Ave;True;40.735.918;-74.000.939;53;10014;1252;
5;2;5a6218aa-c5b7-4436-93c1-dee7cb5322d9;4316;18;1;0;1;34 Ave & 48 St;True;4.075.388;-73.914.952;25;11101;1806;
4;3;174bf571-e597-463d-84bc-611c4a13d85e;5030;22;1;0;1;Eastern Pkwy & Nostrand Ave;True;4.066.967;-739.503;27;11225;718;
3;0;66dcc920-0aca-11e7-82f6-3863bb44ef7c;3061;15;1;0;2;Throop Ave & Myrtle Ave;True;4.069.622.937;-7.394.371.094;21;11206;831;
11;2;ba7bf20d-b6bc-43dd-bf30-acb940eaeec8;4209;2;1;0;5;University Ave & W 168 St;True;40.838.706;-73.927.034;18;10452;570;
3;2;1,86019E+18;1,86019E+18;17;1;0;2;Crotona Ave & E 179 St;True;4.084.666;-7.388.991;21;10457;836;
3;1;1,85752E+18;1,85752E+18;19;1;0;1;Eastern Pkwy;& St Marks Ave;;False;{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'};False;11233;877
11;2;971cddfa-695e-4b44-ba8b-26154ab4a83b;4132;8;1;0;0;Southern Blvd & Ave St John;True;40.812.769;-73.901.583;19;10455;464;
24;7;eab2749b-2f79-4797-a0a6-0579b27e6929;3881;13;1;0;2;12 Ave & W 125 St;True;40.818.299;-73.960.405;39;10027;668;
8;3;9eb98b3b-ea35-483f-91f6-d90c506152db;4029;13;1;0;2;Courtlandt Ave & E 149 St;True;40.816.402;-73.919.549;23;10455;464;
104;9;66dc0e99-0aca-11e7-82f6-3863bb44ef7c;426;4;1;0;7;West St & Chambers St;True;4.071.754.834;-7.401.322.069;115;10282;241;
8;2;1,81743E+18;1,81743E+18;12;1;0;1;Bedford Ave & Albemarle Rd;True;4.064.796;-739.556;21;11226;713;
1;1;023127f2-a6e0-4fae-ba34-178acccb993e;3995;19;1;0;1;5 Ave & E 135 St;True;40.812.191;-73.937.838;21;10037;178;
55;38;3edec530-4791-4872-8912-2a2397a903a4;4697;13;1;0;1;E 6 St & 2 Ave;True;4.072.737.869.323.220;-7.398.840.844.631.190;69;10003;2245;
18;0;11a8d465-b4eb-466b-a6ca-055f73994231;3924;5;1;1;2;Lincoln Ave & E 138 St;True;40.810.893;-73.927.311;26;10451;645;
14;0;bda1fab4-5065-42df-a8ff-514e6064ab6e;5044;8;1;0;1;Maple St & New York Ave;True;4.066.104;-7.394.795;23;11225;718;
2;0;1,83525E+18;1,83525E+18;18;1;0;0;99 St & 32 Ave;True;4.075.896;-7.386.976;20;11368;996;
3;1;00d94dfc-3695-47e1-aba6-7f319dd2eb08;4989;18;1;0;1;Bergen St & Kingston Ave;True;406.756;-739.415;22;11213;698;
10;0;7e36cd9b-b271-42e5-b344-b7a3771c795e;3518;22;1;0;2;Lenox Ave & W 126 St;True;40.808.442;-739.452.087;34;10027;668;
1;0;7155b0a6-2545-4b02-ae8c-9c0c4220f8c3;4390;20;1;0;0;46 St & 6 Ave;True;40.645.921;-74.005.708;21;11220;832;
6;2;c229f0ca-bdd1-4aa0-8906-a3e809e12889;4020;14;1;0;2;Bradhurst Ave & W 148 St;True;40.825.125;-73.941.616;22;10039;249;
14;3;1,84609E+18;1,84609E+18;1;1;0;4;53 Ave & 94 St;True;4.073.921;-7.386.887;20;11373;769;
17;3;1,83525E+18;1,83525E+18;3;1;0;0;100 St & 37 Ave;True;4.075.243;-7.386.717;20;11368;996;
15;2;d7a7789b-a052-4a69-a4ec-59436b0f8d75;4833;0;1;0;5;West Farms Rd & Boone Ave;True;408.301.283.948.092;-7.388.630.211.353.300;20;10459;482;
39;3;014a931b-8e1c-438a-8a22-f267ddd1e0d2;4876;2;1;0;3;Peck Slip & South St;True;407.075.188.830.923;-7.400.108.054.280.280;45;10038;445;
19;7;298d4e45-c6d2-45f1-a07a-11606026a6e4;3953;3;1;0;3;W 147 St & Adam Clayton Powell Blvd;True;4.082.281;-73.937.413;25;10039;249;
4;1;8ea3301f-6940-4e0f-80f0-7a3e54b2eaa5;3938;9;1;0;6;E 133 St & Cypress Pl;True;4.080.262;-739.174;19;10454;437;
6;2;66de18d7-0aca-11e7-82f6-3863bb44ef7c;3352;12;1;0;2;Sigourney St & Columbia St;True;4.067.267.243.410.940;-740.087.952.464.819;21;11231;986;
22;6;1,88064E+18;1,88064E+18;4;1;0;1;55 Ave & Center Blvd;True;40.740.288;-73.960.697;27;11101;1806;
6;0;66dbf6d2-0aca-11e7-82f6-3863bb44ef7c;416;19;1;1;3;Cumberland St & Lafayette Ave;True;4.068.753.406;-7.397.265.183;31;11205;702;
17;2;adb67652-c20d-4dd2-8e89-d6015b801c1a;4158;1;1;0;1;Freeman St & Reverend James A Polite Ave;True;40.830.529;-73.894.717;19;10459;482;
29;6;66dcf922-0aca-11e7-82f6-3863bb44ef7c;3087;1;1;0;0;Metropolitan Ave & Meeker Ave;True;4.071.413.311;-7.395.234.386;30;11211;967;
4;4;66dcb9f7-0aca-11e7-82f6-3863bb44ef7c;3041;19;1;0;1;Kingston Ave & Herkimer St;True;4.067.890.679;-7.394.142.771;24;11216;583;
2;0;1,83525E+18;1,83525E+18;20;1;0;0;102 St & 34 Ave;True;4.075.584;-7.386.621;22;11368;996;
12;1;1,84901E+18;1,84901E+18;7;1;0;1;47 Ave & 104 St;True;407.458;-7.385.945;20;11368;996;
0;0;606c7384-75e9-4988-858a-07b88b3a9413;3818;0;0;0;0;Calyer St & Jewel St;True;4.072.984;-7.394.839;40;11222;1314;
15;3;f3525aa7-9d69-4ea2-9278-4df92db1afa1;4353;4;1;0;3;Prospect Ave & Vanderbilt St;True;40.653.368;-73.976.291;22;11218;736;
20;1;6cb5fac5-f7e8-4ec9-94cf-816771d91ecd;4290;8;1;0;1;20 Ave & 38 St;True;40.777.112;-73.902.382;29;11105;731;
3;1;4956ad8b-06d6-4af4-bcc8-735c45439608;4850;13;1;0;2;Cypress Hills St & Otto Rd;True;4.070.204;-7.389.288;19;11385;909;
15;1;b79bb851-130f-473d-83fc-f602aa0a4ca9;4016;7;1;0;0;Adam Clayton Powell Blvd & W 130 St;True;40.812.346;-73.946.168;22;10027;668;
5;5;16836c76-c412-4ec3-bac8-3c6a5a3d9745;3909;15;1;0;0;Madison St & Woodward Ave;True;4.070.408;-7.390.408;20;11385;909;
74;14;c466f15e-715f-411e-904e-1a71fb574cdd;4693;4;1;0;7;7 Ave S & Bleecker St;True;4.073.213.896.287.380;-7.400.363.802.909.850;87;10014;1252;
1;1;74f913d2-6eac-49ce-bd6d-53a06fa855a6;4924;20;1;1;0;St Johns Pl & Kingston Ave;True;4.067.113;-7.394.222;22;11213;698;
42;3;66dbf362-0aca-11e7-82f6-3863bb44ef7c;408;1;1;0;2;Market St & Cherry St;True;4.071.076.228;-7.399.400.398;45;10002;1558;
8;4;66dea8ff-0aca-11e7-82f6-3863bb44ef7c;3462;29;1;0;2;E 44 St & 2 Ave;True;4.075.118.387.463.270;-7.397.138.714.790.340;39;10017;807;
24;12;66dc7c31-0aca-11e7-82f6-3863bb44ef7c;512;1;1;0;4;W 29 St & 9 Ave;True;407.500.727;-7.399.839.279;29;10001;1144;
10;2;66dc8d1d-0aca-11e7-82f6-3863bb44ef7c;546;53;1;0;2;E 30 St & Park Ave S;True;4.074.444.921;-7.398.303.529;65;10016;1219;
38;8;66db3816-0aca-11e7-82f6-3863bb44ef7c;223;5;1;0;4;W 13 St & 7 Ave;True;4.073.781.509;-7.399.994.661;47;10011;1628;
22;0;1dba415a-2c46-419e-838d-7e068b8d7d6f;4389;1;1;0;0;47 St & 3 Ave;True;40.649.143;-74.012.384;23;11220;832;
14;0;1,83415E+18;1,83415E+18;10;1;0;1;34 Ave & 74 St;True;4.075.297;-7.389.236;25;11372;601;
6;3;f3f46097-54cf-4c30-805a-6b2a4851eed7;4285;18;1;0;0;46 St & 25 Ave;True;40.765.753;-7.390.676;24;11103;436;
10;0;9d56294e-61fc-4176-bb9c-4692f45bb374;3972;10;1;0;3;E 158 St & Melrose Ave;True;40.822.215;-73.914.688;23;10451;645;
5;0;f6cf3ecc-b3ad-4291-8c24-277f28f64ba1;3780;16;1;0;1;Wyckoff Ave & Stanhope St;True;40.703.545;-73.917.775;22;11237;593;
