is_returning,last_reported,num_scooters_unavailable,num_bikes_available,num_ebikes_available,station_id,num_scooters_available,legacy_id,num_docks_available,is_installed,num_docks_disabled,num_bikes_disabled,is_renting,eightd_has_available_keys,eightd_station_services,name,has_kiosk,station_type,region_id,lat,electric_bike_surcharge_waiver,lon,rental_methods,rental_uris,capacity_original,eightd_has_key_dispenser,zipCode,capacity_zip_sum
1,1709605475,0.0,6,5,f9ed9a6b-097e-48b9-a9d1-79d084dcd2d9,0.0,4493,11,1,0,2,1,False,[],Anthony Ave & E 175 St,True,classic,71.0,40.846465,False,-73.903869,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10457,836
1,1709605476,0.0,38,20,66dd46a2-0aca-11e7-82f6-3863bb44ef7c,0.0,3150,3,1,0,6,1,False,[],E 85 St & York Ave,True,classic,71.0,40.77536905,False,-73.94803392,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",47,False,10028,392
1,1709605478,0.0,13,8,576abdc1-986e-48b0-bde2-051a13d3ff59,0.0,4772,5,1,0,3,1,False,[],39 St & Queens Blvd,True,classic,71.0,40.74431,False,-73.92601,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11104,289
1,1709605479,0.0,16,3,6542d952-ca19-410e-9290-ee6b7a6e14cf,0.0,4567,3,1,0,1,1,False,[],Decatur Ave & Bedford Park Blvd,True,classic,71.0,40.86813,False,-73.88412,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,10458,772
1,1709605479,0.0,18,2,7aa86431-bbc5-4d9c-8198-9630c9d32a22,0.0,4367,2,1,0,0,1,False,[],Chester Ave & 12 Ave,True,classic,71.0,40.644367,False,-73.984276,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11218,736
1,1709605479,0.0,9,4,457ea5d7-d643-4028-87db-46dee0b81555,0.0,3856,16,1,0,0,1,False,[],Kingsland Ave & Nassau Ave,True,classic,71.0,40.72577,False,-73.94173,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,11222,1314
1,1709605479,0.0,21,7,66de2274-0aca-11e7-82f6-3863bb44ef7c,0.0,3370,3,1,0,1,1,False,[],E 78 St & 2 Ave,True,classic,71.0,40.7727966,False,-73.95577801,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,10075,158
1,1709605474,0.0,7,2,5a24acbb-94ef-4cb5-9db8-f6073ac26a2b,0.0,4302,14,1,0,0,1,False,[],21 St & 23 Ave,True,classic,71.0,40.778557,False,-73.919046,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",22,False,11105,731
1,1709605479,0.0,7,2,0f98907a-d4cc-45e0-b174-7d9dfda74106,0.0,4303,25,1,0,0,1,False,[],Steinway St & Broadway,True,classic,71.0,40.75905795418586,False,-73.91897544264793,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",32,False,11103,436
1,1709605479,0.0,4,2,f401cd5f-cb41-41f8-a857-4a4dfe778f94,0.0,3860,18,1,0,4,1,False,[],Wilson Ave & Troutman St,True,classic,71.0,40.70166,False,-73.92754,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",26,False,11237,593
1,1709605479,0.0,10,2,640a9a95-194f-42f5-8d88-1df67129f388,0.0,4176,9,1,0,4,1,False,[],E 171 St & 3 Ave,True,classic,71.0,40.837119,False,-73.902185,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,10457,836
1,1709605474,0.0,6,6,f681f980-185d-45b9-8490-bb2606624dd4,0.0,4576,10,1,0,0,1,False,[],Goulden Ave & Bedford Park Blvd,True,classic,71.0,40.87387,False,-73.89533,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10468,708
1,1709605474,0.0,17,8,bc9c9006-3d40-400d-8b5c-17f56e6dfcee,0.0,4052,7,1,0,2,1,False,[],Amsterdam Ave & W 162 St,True,classic,71.0,40.83618,False,-73.939789,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10032,512
1,1709605474,0.0,8,2,5526b855-dc09-4159-a20a-99651861a481,0.0,4346,13,1,0,4,1,False,[],17 St & 5 Ave,True,classic,71.0,40.663493,False,-73.991007,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,11215,1088
1,1709605474,0.0,24,1,f5393bc2-36d4-4508-bf51-fa48d121f751,0.0,4821,0,1,0,2,1,False,[],61 St & Queens Blvd,True,classic,71.0,40.74091,False,-73.90273,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11377,1095
1,1709605478,0.0,14,6,1840540852548303628,0.0,1840540852548303628,4,1,0,0,1,False,[],Butler St & 27 Ave,True,classic,,40.76521,False,-73.86483,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",18,False,11369,564
1,1709605485,0.0,3,3,1869753484503987044,0.0,1869753484503987044,14,1,0,1,1,False,[],Sedgwick Ave & W 231 St,True,classic,,40.87512,False,-73.90126,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10468,708
1,1709605486,0.0,1,0,d45b62b9-7d6b-43b2-bf1e-2c898c55dfd2,0.0,4471,18,1,0,1,1,False,[],Amsterdam Ave & W 186 St,True,classic,71.0,40.851113,False,-73.928808,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,10033,358
1,1709605486,0.0,3,1,66dc17df-0aca-11e7-82f6-3863bb44ef7c,0.0,440,40,1,0,0,1,False,[],E 45 St & 3 Ave,True,classic,71.0,40.75255434,False,-73.97282625,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",46,False,10017,807
1,1709605482,0.0,2,0,4e9a1c3a-20e2-4fd5-b8de-fbf8d43e7bcc,0.0,5035,21,1,0,1,1,False,[],Maple St & Flatbush Ave,True,classic,71.0,40.66026,False,-73.96045,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,11225,718
1,1709605482,0.0,21,3,ff9581d3-3e1a-463a-bdab-d8150c468be2,0.0,3513,10,1,0,2,1,False,[],21 St & Hoyt Ave S,True,classic,71.0,40.774645,False,-73.923706,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",33,False,11102,414
1,1709605483,0.0,3,3,66dde69c-0aca-11e7-82f6-3863bb44ef7c,0.0,3297,16,1,0,0,1,False,[],6 St & 7 Ave,True,classic,71.0,40.6686627,False,-73.97988067,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11215,1088
1,1709605486,0.0,8,0,922763d6-d73c-4678-8bcd-f42ee3a236db,0.0,5033,12,1,0,0,1,False,[],Carroll St & Utica Ave,True,classic,71.0,40.66619,False,-73.93162,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,11213,698
1,1709605486,0.0,14,4,22ab59a8-0af4-4101-9350-a7af88e37c2e,0.0,3936,5,1,0,0,1,False,[],W 133 St & 12 Ave,True,classic,71.0,40.820003,False,-73.959089,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10027,668
1,1709605487,0.0,3,1,cb9840a3-4ae2-420d-865c-9ac45e2f5485,0.0,4019,11,1,0,2,1,False,[],St Ann's Ave & Bruckner Blvd,True,classic,71.0,40.803399,False,-73.919763,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",17,False,10454,437
1,1709605487,0.0,6,2,1795146692060860976,0.0,1795146692060860976,17,1,0,1,1,False,[],Longfellow Ave & Aldus St,True,classic,,40.82319448542357,False,-73.88762910982096,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,10459,482
1,1709605487,0.0,46,4,66db6963-0aca-11e7-82f6-3863bb44ef7c,0.0,297,28,1,0,3,1,False,[],E 15 St & 3 Ave,True,classic,71.0,40.734232,False,-73.986923,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",78,False,10003,2245
1,1709605487,0.0,48,4,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,0.0,3100,2,1,0,1,1,False,[],Nassau Ave & Newell St,True,classic,71.0,40.724812564400175,False,-73.94752621650696,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",51,False,11222,1314
1,1709605487,0.0,3,1,1859088223746072684,0.0,1859088223746072684,15,1,0,1,1,False,[],Verona Pl & Fulton St,True,classic,,40.6803560840434,False,-73.9476791024208,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11216,583
1,1709605487,0.0,17,0,3a89411a-0bc6-4ba3-bc56-fab950c8eba1,0.0,3770,2,1,0,2,1,False,[],Central Ave & Flushing Ave,True,classic,71.0,40.702831,False,-73.9333,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11206,831
1,1709605483,0.0,29,1,e85c3165-ad0a-44a3-9683-d8cf7575f465,0.0,4361,1,1,0,0,1,False,[],Caton Ave & E 10 St,True,classic,71.0,40.648481,False,-73.97058,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",30,False,11218,736
1,1709605483,0.0,23,11,66dc1d80-0aca-11e7-82f6-3863bb44ef7c,0.0,448,11,1,0,4,1,False,[],W 37 St & 10 Ave,True,classic,71.0,40.75660359,False,-73.9979009,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",39,False,10018,841
1,1709605484,0.0,6,0,8caf71df-76c3-43fb-be98-d555d2291460,0.0,3558,14,1,0,7,1,False,[],Bergen St & Vanderbilt Ave,True,classic,71.0,40.6794388,False,-73.9680438,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11238,906
1,1709605484,0.0,0,0,545a32d3-b74c-4dc2-b82c-a6d185dd4666,0.0,4084,21,1,0,1,1,False,[],Sheridan Ave & E 168 St,True,classic,71.0,40.835334,False,-73.9154,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",22,False,10456,607
1,1709605484,0.0,6,0,84a7baff-415b-4ab9-a859-74c2801483ce,0.0,3772,10,1,0,1,1,False,[],Devoe St & Morgan Ave,True,classic,71.0,40.713811,False,-73.93515,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11211,967
1,1709605482,0.0,11,6,59b747c1-fbfb-4a3d-9394-8d06834d7c98,0.0,4459,3,1,0,7,1,False,[],Sherman Ave & Thayer St,True,classic,71.0,40.863124,False,-73.926994,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,10040,338
1,1709605482,0.0,24,21,66dd515d-0aca-11e7-82f6-3863bb44ef7c,0.0,3172,0,1,1,2,1,False,[],W 74 St & Columbus Ave,True,classic,71.0,40.7785669,False,-73.97754961,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10023,683
1,1709605482,0.0,20,0,cd2d9dab-7708-4685-a56f-9412c738de7e,0.0,5063,0,1,0,3,1,False,[],Rutland Rd & E 45 St,True,classic,71.0,40.66034,False,-73.93618,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11203,742
1,1709605482,0.0,21,5,2546c9b9-5b1a-4e9f-a9cc-f8b986b79748,0.0,4441,1,1,0,1,1,False,[],Broadway & W 192 St,True,classic,71.0,40.857994,False,-73.932173,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,10040,338
1,1709605482,0.0,17,1,66db277a-0aca-11e7-82f6-3863bb44ef7c,0.0,82,6,1,1,2,1,False,[],St James Pl & Pearl St,True,classic,71.0,40.71117416,False,-74.00016545,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10038,445
1,1709605485,0.0,15,8,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,0.0,3113,5,1,1,4,1,False,[],Greenpoint Ave & Manhattan Ave,True,classic,71.0,40.73026,False,-73.95394,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11222,1314
1,1709605485,0.0,1,1,493850bd-125b-49f5-932b-bf999504fb06,0.0,3978,15,1,0,2,1,False,[],Cauldwell Ave & E 161 St,True,classic,71.0,40.82188,False,-73.907521,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",18,False,10456,607
1,1709605485,0.0,13,0,66dea7b5-0aca-11e7-82f6-3863bb44ef7c,0.0,3459,23,1,0,5,1,False,[],E 53 St & 3 Ave,True,classic,71.0,40.75763227739443,False,-73.96930575370789,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",41,False,10022,791
1,1709605485,0.0,12,4,b0bac4ef-bb57-4598-a433-75c281170d5b,0.0,4001,9,1,0,3,1,False,[],Lenox Ave & W 146 St,True,classic,71.0,40.821111,False,-73.935971,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,10039,249
1,1709605481,0.0,26,1,1831178352265562334,0.0,1831178352265562334,0,1,0,1,1,False,[],Ocean Ave & Crooke Ave,True,classic,,40.65326,False,-73.96172,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11226,713
1,1709605484,0.0,20,1,c606bae0-889c-47c3-8202-9463ef147655,0.0,5060,3,1,0,1,1,False,[],Lefferts Ave & Albany Ave,True,classic,,40.66288,False,-73.94019,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,11203,742
1,1709605488,0.0,48,2,66dc0f8a-0aca-11e7-82f6-3863bb44ef7c,0.0,428,7,1,0,4,1,False,[],E 3 St & 1 Ave,True,classic,71.0,40.72467721,False,-73.98783413,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",59,False,10003,2245
1,1709605488,0.0,19,0,3f05490b-a3d8-4d15-bd25-0212555b5dff,0.0,4358,1,1,1,1,1,False,[],Fort Hamilton Pkwy & E 5 St,True,classic,71.0,40.649037,False,-73.97673,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11218,736
1,1709605488,0.0,6,2,1862002854876824190,0.0,1862002854876824190,14,1,0,1,1,False,[],Elmhurst Ave & Forley St,True,classic,,40.74615,False,-73.87763,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11373,769
1,1709605488,0.0,55,9,1804892772559499512,0.0,1804892772559499512,1,1,1,9,1,False,[],W 25 St & 8 Ave,True,classic,,40.74649996333341,False,-73.99732626293645,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66,False,10001,1144
1,1709605487,0.0,41,25,66dd4c5f-0aca-11e7-82f6-3863bb44ef7c,0.0,3164,11,1,3,11,1,False,[],Columbus Ave & W 72 St,True,classic,71.0,40.7770575,False,-73.97898475,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",67,False,10023,683
0,86400,,0,0,66dc2995-0aca-11e7-82f6-3863bb44ef7c,,466,0,0,0,0,0,False,[],W 25 St & 6 Ave,True,classic,71.0,40.74395411,False,-73.99144871,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",51,False,10010,792
0,86400,,0,0,06439006-11b6-44f0-8545-c9d39035f32a,,4648,0,0,0,0,0,False,[],Vesey St & Church St,True,classic,71.0,40.71221958009051,False,-74.01047229766846,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",48,False,10007,547
1,1709605491,0.0,5,0,66de13dc-0aca-11e7-82f6-3863bb44ef7c,0.0,3345,29,1,0,0,1,False,[],Madison Ave & E 99 St,True,classic,71.0,40.78948541553215,False,-73.95242929458618,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",35,False,10029,639
1,1709605491,0.0,7,6,1b00fb53-da32-4b14-9a9a-84a391c8951c,0.0,3542,15,1,0,7,1,False,[],Amsterdam Ave & W 119 St,True,classic,71.0,40.8086249,False,-73.9596214,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",29,False,10027,668
1,1709605492,0.0,3,3,0fde06c2-632c-46a9-8866-f4e855604f74,0.0,4641,50,1,0,15,1,False,[],Broadway & W 38 St,True,classic,71.0,40.7529728216068,False,-73.98734897375107,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",68,False,10018,841
1,1709605492,0.0,2,2,26217b73-7bb5-46e6-8094-1db05becd617,0.0,4047,23,1,0,2,1,False,[],Amsterdam Ave & W 156 St,True,classic,71.0,40.832081,False,-73.942386,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10032,512
1,1709605492,0.0,22,1,ab6aadd8-fa45-43aa-abea-c8e01ec5a0c8,0.0,3757,1,1,0,0,1,False,[],Stagg St & Morgan Ave,True,classic,71.0,40.710681,False,-73.93372,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11206,831
1,1709605490,0.0,16,2,2a66ed0a-5e6d-4893-a1d1-876bb2bac4be,0.0,4200,6,1,0,5,1,False,[],E 174 St & Walton Ave,True,classic,71.0,40.844811,False,-73.912042,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10453,633
1,1709605490,0.0,8,2,0fa27bd7-b182-4e7a-b5bb-90f4249cb368,0.0,3577,13,1,0,1,1,False,[],34 Ave & 21 St,True,classic,71.0,40.7628138,False,-73.9342862,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11106,571
1,1709605490,0.0,9,6,0de1f95f-8b1b-4e5e-9eff-73c63265b0ab,0.0,4329,19,1,0,1,1,False,[],35 St & 30 Ave,True,classic,71.0,40.76547569244953,False,-73.91811579465866,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",29,False,11103,436
1,1709605490,0.0,21,9,66de0861-0aca-11e7-82f6-3863bb44ef7c,0.0,3325,6,1,0,2,1,False,[],E 95 St & 3 Ave,True,classic,71.0,40.7849032,False,-73.950503,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",31,False,10128,528
1,1709605491,0.0,22,11,66db93a1-0aca-11e7-82f6-3863bb44ef7c,0.0,332,7,1,3,2,1,False,[],Cherry St,True,classic,71.0,40.71219906,False,-73.97948148,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",36,False,10002,1558
1,1709605488,0.0,18,4,ebae0b66-e463-4ded-9b7a-43c0aca9b37a,0.0,3931,4,1,0,1,1,False,[],Morris Ave & E 142 St,True,classic,71.0,40.814469,False,-73.924963,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,10451,645
1,1709605489,0.0,66,0,66de25bd-0aca-11e7-82f6-3863bb44ef7c,0.0,3373,11,1,0,1,1,False,[],3 St & 3 Ave,True,classic,71.0,40.6750705,False,-73.98775226,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",79,False,11215,1088
1,1709605489,0.0,33,0,66de0cab-0aca-11e7-82f6-3863bb44ef7c,0.0,3333,3,1,1,0,1,False,[],Columbia St & Lorraine St,True,classic,71.0,40.6747055,False,-74.0075572,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",37,False,11231,986
1,1709605489,0.0,17,1,f523c481-ba41-44ba-96e1-0c431fbea558,0.0,4766,7,1,0,1,1,False,[],34 St & 48 Ave,True,classic,71.0,40.740821207823245,False,-73.93147185444832,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,11101,1806
1,1709605492,0.0,42,28,66dbc420-0aca-11e7-82f6-3863bb44ef7c,0.0,350,19,1,0,8,1,False,[],Clinton St & Grand St,True,classic,71.0,40.71559509,False,-73.9870295,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",69,False,10002,1558
1,1709605492,0.0,4,0,faf98f78-51ab-4248-b7e7-f402902385a6,0.0,4828,14,1,0,0,1,False,[],65 St & Broadway,True,classic,71.0,40.7493722738996,False,-73.89738768339157,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",18,False,11377,1095
1,1709605494,0.0,7,1,f34ea09d-32f9-492c-9124-99059bc0b5dd,0.0,4296,14,1,0,0,1,False,[],Steinway St & 19 Ave,True,classic,71.0,40.778089,False,-73.899558,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11105,731
1,1709605494,0.0,29,8,66dc3e89-0aca-11e7-82f6-3863bb44ef7c,0.0,476,34,1,0,1,1,False,[],E 31 St & 3 Ave,True,classic,71.0,40.74394314,False,-73.97966069,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",65,False,10016,1219
1,1709605494,0.0,41,6,66db75cc-0aca-11e7-82f6-3863bb44ef7c,0.0,315,1,1,0,1,1,False,[],South St & Gouverneur Ln,True,classic,71.0,40.70355377,False,-74.00670227,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",43,False,10005,297
1,1709605494,0.0,16,0,9394fb49-583f-4426-8d2f-a2b0ffb584d2,0.0,3737,22,1,0,9,1,False,[],Stanton St & Norfolk St,True,classic,71.0,40.720747,False,-73.986274,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",49,False,10002,1558
1,1709605495,0.0,2,0,19b61564-7629-41b4-80c8-1756135a5442,0.0,4031,16,1,0,1,1,False,[],Cauldwell Ave & E 158 St,True,classic,71.0,40.81989,False,-73.908351,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10456,607
1,1709605496,0.0,19,0,66de0d91-0aca-11e7-82f6-3863bb44ef7c,0.0,3335,4,1,0,4,1,False,[],Union St & 4 Ave,True,classic,71.0,40.6772744,False,-73.98282002,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",28,False,11215,1088
