eightd_station_services,name,station_id,has_kiosk,station_type,region_id,lat,electric_bike_surcharge_waiver,lon,rental_methods,rental_uris,capacity,eightd_has_key_dispenser,zipCode
[],S Portland Ave & Hanson Pl,66dbc60f-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.68539567,False,-73.97431458,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11217
[],Forley St & Lamont Ave,1846085626867634660,True,classic,,40.74463,False,-73.87386,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11373
[],Bank St & Hudson St,66dbbc4a-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.73652889,False,-74.00618026,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10014
[],3 Ave & E 189 St,1869851741257474316,True,classic,,40.85985,False,-73.89135,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",30,False,10458
[],3 Ave & E 112 St,594b4656-9d83-4301-8967-3b92c126531c,True,classic,71,40.795508,False,-73.941606,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,10029
[],99 St & 50 Ave,1848242058183072050,True,classic,,40.74278,False,-73.86226,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11368
[],Broadway & W 142 St,9c1c3499-1b11-471f-b59a-87d9e27e15c5,True,classic,71,40.824686,False,-73.951947,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,10031
[],2 Ave & E 122 St,625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,True,classic,71,40.8006721,False,-73.9349,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,10035
[],W 64 St & Thelonious Monk Circle,b0cc08dc-e7dd-48d1-8901-ba496f3ff2f5,True,classic,71,40.77515953434235,False,-73.98918695747852,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",43,False,10023
[],W 78 St & Broadway,66dd4b91-0aca-11e7-82f6-3863bb44ef7c,True,classic,,40.78339981,False,-73.98093133,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",39,False,10024
[],Ditmars Blvd & 94 St,1835247196073118026,True,classic,,40.7702,False,-73.87587,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,11369
[],DeKalb Ave & S Portland Ave,1861271680294357158,True,classic,,40.68967018552252,False,-73.97527355121376,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11217
[],72 St & Broadway,1841240663447542046,True,classic,,40.74751,False,-73.89372,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,11372
[],E 156 St & Courtlandt Ave,4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,True,classic,71,40.82123860172,False,-73.9173299074173,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,10451
[],Orchard St & Grand St,063e7e78-b810-4a2f-8045-a82a0d69d752,True,classic,71,40.717318403855785,False,-73.99067759513855,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",45,False,10002
[],Vesey Pl & River Terrace,66db8d89-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.7153379,False,-74.01658354,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",57,False,10282
[],Dean St & Franklin Ave,26176e86-8362-4c91-a693-6aa3f9ce0b73,True,classic,71,40.67759206937376,False,-73.955637216568,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11238
[],Inwood Ave & W 170 St,79c4a612-a5df-4814-9e6b-6305da61ebc4,True,classic,71,40.840536,False,-73.919228,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,10452
[],10 Ave & W 215 St,158e7752-27e2-4912-be0b-eb15405aa096,True,classic,71,40.86932465640094,False,-73.91519755125046,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,10034
[],48 St & Skillman Ave,dfad8e49-7e1b-4376-90b4-7a449319f294,True,classic,71,40.74622874694195,False,-73.91616314649582,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",22,False,11104
[],Gerard Ave & E 165 St,0f536c08-dde3-40af-a66d-1fe1e7edecd2,True,classic,71,40.83173,False,-73.922394,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,10452
[],W 16 St & The High Line,66db3606-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.74334935,False,-74.00681753,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",60,False,10011
[],Madison Ave & E 51 St,821b19c1-ab13-4482-9580-770288a377a7,True,classic,71,40.75863,False,-73.97513,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",43,False,10022
[],31 Ave & 14 St,d7904cd0-4b1b-47d0-8103-937bcf5ff845,True,classic,71,40.7682,False,-73.9322662,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11106
[],11 Ave & W 41 St,66dc41bb-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.76030096,False,-73.99884222,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",55,False,10036
[],E 187 St & 3 Ave,1860190006584693708,True,classic,,40.85724,False,-73.8909,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10458
[],Norman Ave & Leonard St,1786375069262703476,True,classic,,40.725819,False,-73.950815,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",31,False,11222
[],76 St & 45 Ave,1843486464469891376,True,classic,,40.7411,False,-73.88837,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11373
[],W 37 St & Broadway,341730d7-a61d-499d-8c07-fa015f644e54,True,classic,71,40.75227093837409,False,-73.98770570755005,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",84,False,10018
[],Kenmare St & Elizabeth St,9e5fd5b6-c5f2-4694-9406-a44b7d0146d9,True,classic,71,40.72054,False,-73.9949,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",37,False,10012
[],Windsor Pl & Howard Pl,993fc83f-52c6-43f4-bb49-4abe4ad48150,True,classic,71,40.659490558938955,False,-73.98013919591904,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,11215
[],W 110 St & Amsterdam Ave,4d79bdb9-7c35-4d35-9f6e-3c1b849c453a,True,classic,71,40.802692,False,-73.96295,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",45,False,10025
[],Mercer St & Bleecker St,66ddd369-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.72706363348306,False,-73.99662137031554,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",67,False,10012
[],McGuinness Blvd & Eagle St,66dd2208-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.73555,False,-73.95284,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",42,False,11222
[],Classon Ave & St Marks Ave,956e9f8d-d23a-4a0e-bf28-84180e818af7,True,classic,71,40.676513,False,-73.959431,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11238
[],Henry St & Remsen St,94f77501-32e5-4539-90c6-82d4198f7991,True,classic,71,40.69400964865994,False,-73.99465128779411,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,11201
[],Monroe St & Classon Ave,66db63f4-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.6845683,False,-73.95881081,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11238
[],5 Ave & E 30 St,5c3c345d-1975-400d-a9d8-18815816886e,True,classic,,40.7459849,False,-73.98629487,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",56,False,10016
[],Brooklyn Ave & Snyder Ave,1815968026870435892,True,classic,,40.64915,False,-73.94368,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",22,False,11203
[],Linden Blvd & Nostrand Ave,1814900632709495794,True,classic,,40.65272,False,-73.94994,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11226
[],Mt Morris Park W & W 120 St,668ef22c-4665-4f42-bf6a-ab9e8a2899b1,True,classic,71,40.804038,False,-73.945925,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10035
[],1 Ave & E 44 St,66dc2172-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.75001986,False,-73.96905301,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",87,False,10017
[],6 Ave & Broome St,90c35466-db3c-4b0d-993e-6e92883773b4,True,classic,71,40.72431,False,-74.00473,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",72,False,10013
[],Frost St & Meeker Ave,3863f086-ae35-4d0e-8c91-2b6e3e5827a1,True,classic,71,40.71766197083994,False,-73.94880026578903,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",38,False,11211
[],Henry St & Grand St,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.714211,False,-73.981095,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",36,False,10002
[],Irving Ave & DeKalb Ave,d5d589e6-457f-4cd4-bf78-59165dce28b2,True,classic,71,40.7027,False,-73.92095,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11237
[],Park Pl & Church St,18fcd2c1-dc8b-4a52-9f18-e9b9003bbea5,True,classic,71,40.71334184275907,False,-74.00935515761375,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",54,False,10007
[],72 St & Woodside Ave,062ffe5a-aa91-412d-8210-23d562c7e7f8,True,classic,71,40.74288,False,-73.89283,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11377
[],61 St & 60 Ln,d34f2271-10ee-40c3-a93a-09df58860512,True,classic,71,40.70055,False,-73.8943,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",18,False,11385
[],Anthony Ave & E Tremont Ave,4c3b6e25-b0c2-4a3f-b07e-cd60cd1b0ac0,True,classic,71,40.848793,False,-73.903178,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,10457
[],36 Ave & 31 St,59ad8f95-32a4-43de-b1c3-79c667b2d2df,True,classic,71,40.75651272984955,False,-73.92957486212252,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11106
[],W 51 St & Rockefeller Plaza,67f60e7e-397a-4e47-b7f9-d10bd67133b3,True,classic,71,40.75973805251143,False,-73.97811613976955,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",33,False,10104
[],Plaza St West & Flatbush Ave,66de5e5b-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.6750207,False,-73.97111473,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",33,False,11238
[],W 129 St & Convent Ave,f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,True,classic,71,40.814394437915816,False,-73.95324736833572,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",30,False,10027
[],43 St & 35 Ave,e3e6105e-eaa2-43c5-badb-fb8592ad7227,True,classic,71,40.754139,False,-73.919543,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,11101
[],Cabrini Blvd & W 177 St,61bc2467-aa8c-4386-ba9e-3f01120bd6b8,True,classic,71,40.848282,False,-73.941343,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,10032
[],Fulton St & William St,66db7637-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.70960089363537,False,-74.00655090808868,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",43,False,10038
[],Adelphi St & Myrtle Ave,66db5c14-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.69308257,False,-73.97178913,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",28,False,11205
[],Union Ave & Jackson St,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.7160751,False,-73.952029,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11211
[],Marcus Garvey Blvd & Macon St,66dcbbfe-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.682601,False,-73.938037,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11216
[],81 St & 24 Ave,1828967027013302842,True,classic,,40.76466,False,-73.88803,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11370
[],Cleveland Pl & Spring St,66db2fd0-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.722103786686034,False,-73.99724900722504,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",33,False,10012
[],E 20 St & 2 Ave,66dc259a-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.73587678,False,-73.98205027,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",84,False,10003
[],34 Ave & 108 St,1838070776953752336,True,classic,,40.75614,False,-73.86084,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11368
[],Center Blvd & 48 Ave,c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b,True,classic,71,40.745038,False,-73.957539,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,11109
[],57 St & Woodside Ave,1791472779085971670,True,classic,,40.74578861252213,False,-73.9072778339874,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11377
[],43 St & 23 Ave,d7bdc3d7-6e6d-4899-9cc7-f4238a86c695,True,classic,71,40.769673,False,-73.906018,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11105
[],Delancey St & Eldridge St,8ea09819-cd88-4732-b047-c0549f0b370f,True,classic,71,40.719383,False,-73.991479,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",31,False,10002
[],Newton Rd & 44 St,305c221f-4e0b-4a5a-902c-3d1043dfe606,True,classic,71,40.7595701,False,-73.9142678,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11103
[],E 38 St & Church Ave,1845676816555735590,True,classic,,40.65106,False,-73.94193,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,11203
[],West End Ave & W 60 St,2f656bc4-7743-4326-8330-a22bd41d9d17,True,classic,71,40.77237,False,-73.99005,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",39,False,10023
[],White St & Johnson Ave,de6f4206-3aa9-4cb9-aae0-8547d2cd6854,True,classic,71,40.707174,False,-73.93581,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",23,False,11206
[],21 St & 4 Ave,7bdd60e9-c0fd-40f6-aa9a-d5fa004d4fe3,True,classic,71,40.662584,False,-73.995554,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11232
[],104 St & 38 Ave,1828969515711812276,True,classic,,40.75138,False,-73.86242,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",22,False,11368
[],90 St & 32 Ave,1828969112306680612,True,classic,,40.75836,False,-73.87824,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",20,False,11369
[],Boone Ave & E 172 St,82dd89f6-1e5a-4a8f-8660-13cb64349e94,True,classic,71,40.832649,False,-73.885272,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10460
[],Westchester Ave & Southern Blvd,c0c6a931-c1d3-4202-a433-c4127a4cd846,True,classic,71,40.824956,False,-73.891677,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,10459
[],River Ave & E 151 St,141eb0e0-e78d-411a-a0be-202a6424cc93,True,classic,71,40.822217,False,-73.928939,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10451
[],27 Ave & 3 St,285ad3c2-3ffe-45bb-8765-9c20a69641a6,True,classic,71,40.77485,False,-73.9342,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11102
[],E 21 St & Church Ave,1815967159287043052,True,classic,,40.65007,False,-73.96001,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,11226
[],E 41 St & Madison Ave (SE corner),95478d78-5e48-44e3-8f95-c63ee31451a9,True,classic,71,40.752049,False,-73.979635,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",92,False,10017
[],Richards St & Delavan St,66de482a-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.6794327,False,-74.00785041,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11231
[],Boerum St & Broadway,66dce5c9-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.70538077,False,-73.94976519,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11206
[],6 Ave & W 34 St,547cdccc-7864-4898-97c9-8798d924ef54,True,classic,71,40.74964,False,-73.98805,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",67,False,10120
[],Grand Ave & Remsen Pl,9ea2afff-a146-4824-89b6-39d5bdfac795,True,classic,71,40.72353,False,-73.89967,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11378
[],29 St & 5 Ave,d6834194-029d-4e2d-83b0-ee78ab5acda2,True,classic,71,40.656986,False,-73.998194,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,11232
[],E 118 St & Madison Ave,d3f51f51-7e51-4c75-8600-d76916608707,True,classic,71,40.8014866,False,-73.9442507,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",29,False,10035
[],2 Ave & E 99 St,66de10a8-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.7862586,False,-73.94552579,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",31,False,10029
[],E 53 St & Madison Ave,66dc21d4-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.7597108,False,-73.97402311,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",51,False,10022
[],44 St & 48 Ave,e2b28abd-07a4-4552-ad17-abf155aff28a,True,classic,71,40.73941387498411,False,-73.92131969332695,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",24,False,11377
[],Gerard Ave & E 164 St,a4bb6fac-b795-4aa7-a266-613419019290,True,classic,71,40.830262,False,-73.923391,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",19,False,10452
[],E 134 St & Walnut Ave,d7632897-a6eb-4f8f-9ab2-c66426620fbf,True,classic,71,40.800425,False,-73.911034,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",16,False,10454
[],49 Ave & 27 St,1880644160834607498,True,classic,,40.74113,False,-73.942518,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",25,False,11101
[],5 Ave & W 126 St,1d130e43-0408-4423-bb52-77a08372cefa,True,classic,71,40.80722,False,-73.9418,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",27,False,10027
[],1 Ave & E 18 St,66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,True,classic,71,40.733812191966315,False,-73.98054420948029,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",54,False,10009
[],84 St & Roosevelt Ave,1828967830172187422,True,classic,,40.74797,False,-73.88204,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",30,False,11372
[],Irving Ave & Harman St,45e8c326-b12d-4be6-b040-bb6de9986d25,True,classic,71,40.70108,False,-73.9179,"['KEY', 'CREDITCARD']","{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",21,False,11237
